"","date","nox","no","no2","h2s","pm10","co","so2","o3","hcnm","hct","wd","ws"
"1362",2013-02-18 23:00:00,67,8,56,1.7,NA,0.2,2,NA,NA,NA,130.421495082321,1.8
"1363",2013-02-19 23:00:00,160,51,82,2.9,NA,0.3,1,NA,NA,NA,302.98625408259,1.95208333333333
"1364",2013-02-20 23:00:00,151,45,82,2,NA,0.4,3,NA,NA,NA,152.930219466213,2.03958333333333
"1365",2013-02-21 23:00:00,128,25,91,3,NA,0.5,2,NA,NA,NA,95.6036644400221,2.43125
"1366",2013-02-22 23:00:00,80,14,59,1,NA,0.5,1,NA,NA,NA,332.958156578635,3.31944444444444
"1367",2013-02-23 23:00:00,33,4,28,1,NA,0.5,2,NA,NA,NA,312.160632167219,3.625
"1368",2013-02-24 23:00:00,61,5,54,1,NA,0.5,3,NA,NA,NA,310.958771454413,1.66041666666667
"1369",2013-02-25 23:00:00,180,67,77,2.5,NA,0.5,4,NA,NA,NA,312.955728544955,1.6
"1370",2013-02-26 23:00:00,153,44,85,3.7,NA,0.5,4,NA,NA,NA,35.2235492808669,1.85625
"1371",2013-02-27 23:00:00,105,13,85,1.5,NA,0.6,3,NA,NA,NA,78.8397656483487,4.99166666666667
"1372",2013-02-28 23:00:00,18,2,17,1,NA,0.3,2,NA,NA,NA,51.9816719074974,4.775
"1373",2013-03-01 23:00:00,122,32,74,1,NA,0.5,3,NA,NA,NA,312.201066306471,1.85208333333333
"1374",2013-03-02 23:00:00,100,16,77,1,NA,0.5,3,NA,NA,NA,240.768534478012,1.90208333333333
"1375",2013-03-03 23:00:00,106,17,81,1,NA,0.5,1,NA,NA,NA,98.5885079543306,2.83333333333333
"1376",2013-03-04 23:00:00,37,3,33,1,NA,0.3,4,NA,NA,NA,99.6615461856043,5.18333333333333
"1377",2013-03-05 23:00:00,29,3,25,1,NA,0.3,3,NA,NA,NA,38.387661111427,2.64375
"1378",2013-03-06 23:00:00,186,90,48,4.7,NA,0.5,8,NA,NA,NA,293.100931429849,2.58541666666667
"1379",2013-03-07 23:00:00,22,2,20,1,NA,0.2,1,NA,NA,NA,308.183073615919,4.29583333333333
"1380",2013-03-08 23:00:00,105,18,77,1,NA,0.3,3,NA,NA,NA,306.143118932743,3.52291666666667
"1381",2013-03-09 23:00:00,90,14,70,1,NA,0.4,1,NA,NA,NA,305.599036683174,3.71666666666667
"1382",2013-03-10 23:00:00,77,12,60,1,NA,0.3,4,NA,NA,NA,306.388113922585,4.11875
"1383",2013-03-11 23:00:00,101,35,66,1.4,NA,0.4,2,NA,NA,NA,305.995068067354,3.00208333333333
"1384",2013-03-12 23:00:00,156,43,90,1.4,NA,0.5,2,NA,NA,NA,334.144270952793,2.01666666666667
"1385",2013-03-13 23:00:00,24,3,21,2,NA,0.4,2,NA,NA,NA,334.964444691918,3.56041666666667
"1386",2013-03-14 23:00:00,25,2,23,1,NA,0.4,1,NA,NA,NA,221.590270132072,3.06875
"1387",2013-03-15 23:00:00,246,86,114,3,NA,0.7,5,NA,NA,NA,250.620215731524,2.01458333333333
"1388",2013-03-16 23:00:00,154,39,94,1.2,NA,0.5,2,NA,NA,NA,46.3557806238662,1.025
"1389",2013-03-17 23:00:00,101,23,66,2,NA,0.4,3,NA,NA,NA,304.314226635574,4.3125
"1390",2013-03-18 23:00:00,110,18,82,1,NA,0.4,1,NA,NA,NA,152.109149328439,2.0125
"1391",2013-03-19 23:00:00,162,49,87,1,NA,0.3,3,NA,NA,NA,286.091430041938,2.07083333333333
"1392",2013-03-20 23:00:00,184,57,97,2.8,NA,0.5,1,NA,NA,NA,305.949211643039,1.90208333333333
"1393",2013-03-21 23:00:00,89,13,70,1,NA,0.3,2,NA,NA,NA,241.052893302677,2.25208333333333
"1394",2013-03-22 23:00:00,169,47,97,1.2,NA,0.4,2,NA,NA,NA,157.702897777167,1.775
"1395",2013-03-23 23:00:00,56,6,49,1,NA,0.3,2,NA,NA,NA,207.258859592144,1.85208333333333
"1396",2013-03-24 23:00:00,89,12,71,1,NA,0.4,3,NA,NA,NA,310.237831597216,3.56458333333333
"1397",2013-03-25 23:00:00,22,3,19,1,NA,0.3,1,NA,NA,NA,155.935874524686,2.70833333333333
"1398",2013-03-26 23:00:00,47,5,40,1,NA,0.3,1,NA,NA,NA,142.219842246619,2.11458333333333
"1399",2013-03-27 23:00:00,53,5,46,1,NA,0.3,3,NA,NA,NA,307.553511191696,2.27708333333333
"1400",2013-03-28 23:00:00,95,11,78,1,NA,0.3,2,NA,NA,NA,306.937901657811,2.59375
"1401",2013-03-29 23:00:00,41,4,36,1,NA,0.2,1,NA,NA,NA,307.843663890782,5.13125
"1402",2013-03-30 23:00:00,19,4,14,1,NA,0.2,1,NA,NA,NA,159.665968318198,3.07083333333333
"1403",2013-04-01 00:00:00,32,3,28,1,NA,0.2,1,NA,NA,NA,305.250243253793,2.48958333333333
"1404",2013-04-02 00:00:00,59,13,53,1.5,NA,0.3,2,NA,NA,NA,327.921784508997,3.16875
"1405",2013-04-03 00:00:00,46,4,41,1,NA,0.2,1,NA,NA,NA,118.82987376085,2.05416666666667
"1406",2013-04-04 00:00:00,90,11,73,1,NA,0.3,3,NA,NA,NA,165.059960880887,1.77083333333333
"1407",2013-04-05 00:00:00,83,8,72,1.2,NA,0.4,1,NA,NA,NA,312.286449181973,2.2375
"1408",2013-04-06 00:00:00,81,11,64,1,NA,0.3,1,NA,NA,NA,295.106101394931,1.99791666666667
"1409",2013-04-07 00:00:00,26,3,24,1,NA,0.3,2,NA,NA,NA,305.316755777435,2.70833333333333
"1410",2013-04-08 00:00:00,81,6,73,1,NA,0.4,4,NA,NA,NA,307.016406727761,2.67916666666667
"1411",2013-04-09 00:00:00,32,3,29,1,NA,0.3,1,NA,NA,NA,317.220762522961,3.5
"1412",2013-04-10 00:00:00,42,3,38,1,NA,0.3,1,NA,NA,NA,248.263038838192,2.025
"1413",2013-04-11 00:00:00,12,2,10,1,NA,0.3,1,NA,NA,NA,291.534368704472,3.23541666666667
"1414",2013-04-12 00:00:00,51,5,44,1.2,NA,0.4,1,NA,NA,NA,308.666381090746,3.01666666666667
"1415",2013-04-13 00:00:00,96,14,75,1.2,NA,0.4,1,NA,NA,NA,165.560857272808,2.18333333333333
"1416",2013-04-14 00:00:00,73,6,65,1,NA,0.3,1,NA,NA,NA,172.625251166021,2.55833333333333
"1417",2013-04-15 00:00:00,209,76,94,4,NA,0.3,2,NA,NA,NA,172.515206935177,2.25416666666667
"1418",2013-04-16 00:00:00,93,14,73,1,NA,0.2,1,NA,NA,NA,171.823120924327,1.95
"1419",2013-04-17 00:00:00,80,7,70,1,NA,0.2,2,NA,NA,NA,167.447931120054,2.33125
"1420",2013-04-18 00:00:00,77,6,67,1,NA,0.2,2,NA,NA,NA,181.769179156371,2.63125
"1421",2013-04-19 00:00:00,52,5,44,1,NA,0.2,1,NA,NA,NA,327.894954341472,2.22291666666667
"1422",2013-04-20 00:00:00,37,4,31,1,NA,0.2,1,NA,NA,NA,335.358625388284,2.56041666666667
"1423",2013-04-21 00:00:00,25,15,23,1,NA,0.2,2,NA,NA,NA,183.427821443729,2.64791666666667
"1424",2013-04-22 00:00:00,36,3,32,1,NA,0.2,2,NA,NA,NA,192.08239241101,2.49166666666667
"1425",2013-04-23 00:00:00,80,6,72,1,NA,0.2,2,NA,NA,NA,200.164502320535,2.35833333333333
"1426",2013-04-24 00:00:00,43,4,38,1,NA,0.2,2,NA,NA,NA,122.106893817697,3.19791666666667
"1427",2013-04-25 00:00:00,29,3,25,1,NA,0.2,3,NA,NA,NA,77.3032148310141,3.12083333333333
"1428",2013-04-26 00:00:00,58,6,50,1.2,NA,0.2,1,NA,NA,NA,128.628451614073,2.47291666666667
"1429",2013-04-27 00:00:00,46,7,37,1,NA,0.3,1,NA,NA,NA,184.327016551934,2.06041666666667
"1430",2013-04-28 00:00:00,21,3,17,1,NA,0.2,1,NA,NA,NA,11.7230795366906,1.58125
"1431",2013-04-29 00:00:00,29,2,27,1,NA,0.2,4,NA,NA,NA,44.9106676858196,2.13333333333333
"1432",2013-04-30 00:00:00,76,9,64,1,NA,0.3,1,NA,NA,NA,289.213272588168,1.95
"1433",2013-05-01 00:00:00,57,5,52,1,NA,0.3,2,NA,NA,NA,203.152983111515,2.14375
"1434",2013-05-02 00:00:00,19,3,16,1.2,NA,0.3,2,NA,NA,NA,241.925145775336,2.31458333333333
"1435",2013-05-03 00:00:00,54,5,47,1,NA,0.3,1,NA,NA,NA,247.729318937713,2.61666666666667
"1436",2013-05-04 00:00:00,45,5,38,1,NA,0.3,2,NA,NA,NA,281.665104865115,2.30416666666667
"1437",2013-05-05 00:00:00,54,4,48,1,NA,0.2,3,NA,NA,NA,256.64083021077,2.34583333333333
"1438",2013-05-06 00:00:00,88,8,77,1.2,NA,0.3,1,NA,NA,NA,299.080592846684,1.98125
"1439",2013-05-07 00:00:00,89,5,83,1,NA,0.4,1,NA,NA,NA,308.936355882322,2.19375
"1440",2013-05-08 00:00:00,100,4,95,1,NA,0.4,2,NA,NA,NA,213.388408586798,2.08333333333333
"1441",2013-05-09 00:00:00,57,4,53,1,NA,0.2,1,NA,NA,NA,172.15945327031,2.18541666666667
"1442",2013-05-10 00:00:00,21,3,17,1,NA,0.2,2,NA,NA,NA,180.563819210668,3.20833333333333
"1443",2013-05-11 00:00:00,26,4,21,1,NA,0.2,3,NA,NA,NA,161.860390235726,3.12083333333333
"1444",2013-05-12 00:00:00,52,4,46,1,NA,0.2,1,NA,NA,NA,178.990491401594,2.95625
"1445",2013-05-13 00:00:00,42,5,35,1,NA,0.2,2,NA,NA,NA,177.79438687439,2.19375
"1446",2013-05-14 00:00:00,98,20,68,1.5,NA,0.2,1,NA,NA,NA,294.292459118358,1.04791666666667
"1447",2013-05-15 00:00:00,44,3,41,1,NA,0.2,5,NA,NA,NA,103.939365172741,1.93333333333333
"1448",2013-05-16 00:00:00,62,7,50,1,NA,0.2,1,NA,NA,NA,263.67357685826,2.6125
"1449",2013-05-17 00:00:00,95,10,79,1,NA,0.2,2,NA,NA,NA,172.080049482826,2.96458333333333
"1450",2013-05-18 00:00:00,32,3,30,1,NA,0.3,3,NA,NA,NA,293.179791493432,3.17083333333333
"1451",2013-05-19 00:00:00,41,3,37,1,NA,0.2,1,NA,NA,NA,334.956642265757,2.91666666666667
"1452",2013-05-20 00:00:00,131,44,64,1.4,NA,0.3,4,NA,NA,NA,31.0890657428188,1.51458333333333
"1453",2013-05-21 00:00:00,71,15,49,1.2,NA,0.2,3,NA,NA,NA,213.491743800994,1.91041666666667
"1454",2013-05-22 00:00:00,78,8,66,1,NA,0.2,1,NA,NA,NA,326.167891132251,2.96666666666667
"1455",2013-05-23 00:00:00,13,2,11,1,NA,0.2,1,NA,NA,NA,313.039784127361,3.38333333333333
"1456",2013-05-24 00:00:00,54,5,47,2,NA,0.3,2,NA,NA,NA,188.590808761943,3.41041666666667
"1457",2013-05-25 00:00:00,26,4,22,1,NA,0.3,1,NA,NA,NA,170.182063327899,3.55208333333333
"1458",2013-05-26 00:00:00,52,4,47,1,NA,0.2,1,NA,NA,NA,195.904430425155,2.16875
"1459",2013-05-27 00:00:00,69,7,59,1.2,NA,0.2,3,NA,NA,NA,167.156892118953,2.18958333333333
"1460",2013-05-28 00:00:00,29,3,25,1,NA,0.3,3,NA,NA,NA,280.934988414524,2.49375
"1461",2013-05-29 00:00:00,48,4,43,1,NA,0.2,1,NA,NA,NA,319.231890244964,3.76666666666667
"1462",2013-05-30 00:00:00,14,2,13,1,NA,0.2,1,NA,NA,NA,307.061880423428,2.64791666666667
"1463",2013-05-31 00:00:00,117,14,97,2,NA,0.3,6,NA,NA,NA,295.559510456228,2.87291666666667
"1464",2013-06-01 00:00:00,61,4,56,5.5,NA,0.2,1,NA,NA,NA,316.372979649132,2.82291666666667
"1465",2013-06-02 00:00:00,73,5,66,1,NA,0.2,3,NA,NA,NA,234.803098944954,3.35
"1466",2013-06-03 00:00:00,47,4,42,1,NA,0.2,1,NA,NA,NA,184.307259251062,2.92708333333333
"1467",2013-06-04 00:00:00,49,2,47,1,NA,0.2,3,NA,NA,NA,211.827399800192,2.89375
"1468",2013-06-05 00:00:00,76,5,68,3.9,NA,0.2,1,NA,NA,NA,181.97029048514,2.23333333333333
"1469",2013-06-06 00:00:00,71,3,67,2.2,NA,0.2,1,NA,NA,NA,170.458788902069,2.72083333333333
"1470",2013-06-07 00:00:00,75,12,69,1,NA,0.2,1,NA,NA,NA,165.731696713969,2.79375
"1471",2013-06-08 00:00:00,59,6,50,1,NA,0.2,1,NA,NA,NA,309.466148818211,1.81041666666667
"1472",2013-06-09 00:00:00,92,16,68,1,NA,0.2,1,NA,NA,NA,302.597292281523,2.4125
"1473",2013-06-10 00:00:00,72,5,66,1,NA,0.2,1,NA,NA,NA,163.391091383648,2.64166666666667
"1474",2013-06-11 00:00:00,83,5,76,1,NA,0.2,1,NA,NA,NA,173.556327729863,2.50625
"1475",2013-06-12 00:00:00,108,14,88,1,NA,0.2,1,NA,NA,NA,158.920733608231,2.65
"1476",2013-06-13 00:00:00,101,8,88,2.5,NA,0.3,1,NA,NA,NA,211.086933222535,2.31458333333333
"1477",2013-06-14 00:00:00,95,13,76,1.8,NA,0.2,1,NA,NA,NA,244.036060752689,1.7875
"1478",2013-06-15 00:00:00,57,5,50,1.2,NA,0.2,1,NA,NA,NA,164.273359270596,2.51458333333333
"1479",2013-06-16 00:00:00,53,4,48,1,NA,0.2,1,NA,NA,NA,148.80694459453,2.41041666666667
"1480",2013-06-17 00:00:00,29,3,25,1,NA,0.2,1,NA,NA,NA,137.613790803399,3.1375
"1481",2013-06-18 00:00:00,29,2,27,1,NA,0.2,1,NA,NA,NA,105.897405784271,3.31666666666667
"1482",2013-06-19 00:00:00,22,2,20,1.3,NA,0.2,1,NA,NA,NA,301.563394971257,2.94166666666667
"1483",2013-06-20 00:00:00,56,4,51,2.4,NA,0.2,1,NA,NA,NA,308.641508680712,2.09791666666667
"1484",2013-06-21 00:00:00,40,6,32,1,NA,0.2,1,NA,NA,NA,114.533561697854,1.89166666666667
"1485",2013-06-22 00:00:00,22,3,18,2.2,NA,0.2,1,NA,NA,NA,196.81217319851,2.45833333333333
"1486",2013-06-23 00:00:00,21,2,18,1,NA,0.2,1,NA,NA,NA,136.605674299913,2.58333333333333
"1487",2013-06-24 00:00:00,55,4,49,1,NA,0.2,1,NA,NA,NA,187.608608114091,3.43541666666667
"1488",2013-06-25 00:00:00,71,7,62,1.4,NA,0.2,1,NA,NA,NA,163.366464613001,2.86666666666667
"1489",2013-06-26 00:00:00,63,5,57,1,NA,0.2,1,NA,NA,NA,176.388197490632,2.48958333333333
"1490",2013-06-27 00:00:00,58,4,53,2,NA,0.2,1,NA,NA,NA,166.889297270251,3.08541666666667
"1491",2013-06-28 00:00:00,39,3,35,2.9,NA,0.2,1,NA,NA,NA,227.285708478384,1.85416666666667
"1492",2013-06-29 00:00:00,51,3,47,1,NA,0.2,NA,NA,NA,NA,170.492025558063,2.38125
"1493",2013-06-30 00:00:00,42,4,37,1,NA,0.2,NA,NA,NA,NA,170.917106884542,2.59791666666667
"1494",2013-07-01 00:00:00,82,5,76,1.2,NA,0.3,NA,NA,NA,NA,178.390204461177,2.67708333333333
"1495",2013-07-02 00:00:00,40,3,37,1,NA,0.2,1,NA,NA,NA,171.901788744977,2.775
"1496",2013-07-03 00:00:00,40,4,37,1,NA,0.2,1,NA,NA,NA,165.052681309479,2.65
"1497",2013-07-04 00:00:00,74,8,61,1,NA,0.2,1,NA,NA,NA,174.025043815503,2.86875
"1498",2013-07-05 00:00:00,92,9,80,1,NA,0.2,1,NA,NA,NA,170.445422882929,2.78541666666667
"1499",2013-07-06 00:00:00,56,3,52,1.3,NA,0.2,1,NA,NA,NA,182.314062157119,2.55
"1500",2013-07-07 00:00:00,65,4,60,1,NA,0.2,1,NA,NA,NA,178.945817564,2.92083333333333
"1501",2013-07-08 00:00:00,113,8,101,1.2,NA,0.3,1,NA,NA,NA,182.631625097683,2.37708333333333
"1502",2013-07-09 00:00:00,76,6,68,1.4,NA,0.2,2,NA,NA,NA,164.709857430863,3.02708333333333
"1503",2013-07-10 00:00:00,24,2,22,1,NA,0.2,2,NA,NA,NA,167.80005882553,3.02916666666667
"1504",2013-07-11 00:00:00,85,15,62,1,NA,0.2,2,NA,NA,NA,324.059024203493,1.73125
"1505",2013-07-12 00:00:00,47,5,41,1,NA,0.2,4,NA,NA,NA,179.239544265299,2.95208333333333
"1506",2013-07-13 00:00:00,48,3,45,1,NA,0.2,4,NA,NA,NA,214.417053594241,2.74375
"1507",2013-07-14 00:00:00,26,2,25,1,NA,0.2,3,NA,NA,NA,197.948118413232,2.71458333333333
"1508",2013-07-15 00:00:00,77,10,62,1,NA,0.3,4,NA,NA,NA,177.187916370462,2.79791666666667
"1509",2013-07-16 00:00:00,79,15,69,2,NA,0.3,3,NA,NA,NA,263.061855546077,2.1
"1510",2013-07-17 00:00:00,36,3,32,1,NA,0.2,NA,NA,NA,NA,163.325043363238,2.87708333333333
"1511",2013-07-18 00:00:00,65,4,59,1,NA,0.2,NA,NA,NA,NA,331.703942654153,1.85833333333333
"1512",2013-07-19 00:00:00,53,3,50,1,NA,0.3,1,NA,NA,NA,209.867946886648,2.13541666666667
"1513",2013-07-20 00:00:00,21,3,19,1,NA,0.3,1,NA,NA,NA,187.348672024041,2.5125
"1514",2013-07-21 00:00:00,30,2,29,1,NA,0.2,1,NA,NA,NA,184.141157245637,2.33333333333333
"1515",2013-07-22 00:00:00,67,5,62,1,NA,0.3,1,NA,NA,NA,172.472636390027,2.41666666666667
"1516",2013-07-23 00:00:00,36,3,35,1,NA,0.3,1,NA,NA,NA,273.607370384005,2.23541666666667
"1517",2013-07-24 00:00:00,28,4,27,1,NA,0.2,1,NA,NA,NA,269.079546903666,2.05208333333333
"1518",2013-07-25 00:00:00,71,6,65,1,NA,0.3,1,NA,NA,NA,180.419469042543,2.30208333333333
"1519",2013-07-26 00:00:00,44,4,41,1,NA,0.3,1,NA,NA,NA,150.69766372792,2.56875
"1520",2013-07-27 00:00:00,44,4,42,1,NA,0.3,1,NA,NA,NA,153.762418467753,2.45208333333333
"1521",2013-07-28 00:00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,289.750502516693,2.12916666666667
"1522",2013-07-29 00:00:00,NA,NA,NA,NA,NA,0.3,1,NA,NA,NA,178.216510175112,2.97708333333333
"1523",2013-07-30 00:00:00,NA,NA,NA,NA,NA,0.2,1,NA,NA,NA,206.706862591632,2.05625
"1524",2013-07-31 00:00:00,NA,NA,NA,NA,NA,0.2,1,NA,NA,NA,166.077216448501,2.59375
"1525",2013-08-01 00:00:00,NA,NA,NA,NA,NA,0.2,NA,NA,NA,NA,161.751139081233,2.94166666666667
"1526",2013-08-02 00:00:00,NA,NA,NA,8,NA,0.2,1,NA,NA,NA,194.150371607449,2.33125
"1527",2013-08-03 00:00:00,NA,NA,NA,1,NA,0.3,1,NA,NA,NA,156.812050243401,2.04166666666667
"1528",2013-08-04 00:00:00,NA,NA,NA,1,NA,0.2,1,NA,NA,NA,177.263172939222,2.35
"1529",2013-08-05 00:00:00,58,4,53,1,NA,0.2,1,NA,NA,NA,224.998590632418,2.01875
"1530",2013-08-06 00:00:00,33,2,30,1,NA,0.2,1,NA,NA,NA,177.219656809036,2.36458333333333
"1531",2013-08-07 00:00:00,94,25,55,1.4,NA,0.2,1,NA,NA,NA,323.762705411603,1.37083333333333
"1532",2013-08-08 00:00:00,88,12,70,1.7,NA,0.2,1,NA,NA,NA,343.639684929918,2.63541666666667
"1533",2013-08-09 00:00:00,46,3,43,1,NA,0.2,1,NA,NA,NA,303.899137598098,2.23125
"1534",2013-08-10 00:00:00,57,2,55,1,NA,0.2,1,NA,NA,NA,172.219291125466,2.4875
"1535",2013-08-11 00:00:00,66,4,61,1,NA,0.2,1,NA,NA,NA,201.508891180961,2.28541666666667
"1536",2013-08-12 00:00:00,43,2,41,1,NA,0.2,1,NA,NA,NA,256.455545267543,2.19375
"1537",2013-08-13 00:00:00,34,4,29,1,NA,0.2,1,NA,NA,NA,180.862944175886,2.65625
"1538",2013-08-14 00:00:00,53,3,49,1,NA,0.2,1,NA,NA,NA,248.637573832692,2.27291666666667
"1539",2013-08-15 00:00:00,51,3,48,1.4,NA,0.2,1,NA,NA,NA,158.417772292085,2.88333333333333
"1540",2013-08-16 00:00:00,30,2,28,1,NA,0.2,1,NA,NA,NA,187.634868398579,2.52708333333333
"1541",2013-08-17 00:00:00,74,6,65,1,NA,0.2,1,NA,NA,NA,176.006556152208,2.24375
"1542",2013-08-18 00:00:00,75,4,70,1,NA,0.2,1,NA,NA,NA,219.97590637892,2.34375
"1543",2013-08-19 00:00:00,35,3,32,1.9,NA,0.2,1,NA,NA,NA,159.800402445861,2.86458333333333
"1544",2013-08-20 00:00:00,34,2,31,1,NA,0.2,1,NA,NA,NA,251.115293661186,2.49375
"1545",2013-08-21 00:00:00,29,2,26,1,NA,0.2,1,NA,NA,NA,167.504018955137,2.83125
"1546",2013-08-22 00:00:00,91,6,82,1,NA,0.2,1,NA,NA,NA,239.439128686803,2.06458333333333
"1547",2013-08-23 00:00:00,97,10,83,1.3,NA,0.2,1,NA,NA,NA,176.738264247561,2.42916666666667
"1548",2013-08-24 00:00:00,32,3,28,1,NA,0.2,1,NA,NA,NA,173.706507833876,2.68958333333333
"1549",2013-08-25 00:00:00,32,3,28,1,NA,0.2,1,NA,NA,NA,189.032417517021,3.03125
"1550",2013-08-26 00:00:00,66,7,57,1.7,NA,0.3,1,NA,NA,NA,140.064402949774,1.80625
"1551",2013-08-27 00:00:00,34,4,30,1,NA,0.2,1,NA,NA,NA,171.302064001405,2.575
"1552",2013-08-28 00:00:00,75,17,51,1.5,NA,0.2,2,NA,NA,NA,166.069099410891,1.49583333333333
"1553",2013-08-29 00:00:00,70,7,60,1,NA,0.3,1,NA,NA,NA,233.390309457359,1.85416666666667
"1554",2013-08-30 00:00:00,147,55,64,1,NA,0.4,4,NA,NA,NA,286.135597192047,1.725
"1555",2013-08-31 00:00:00,52,3,49,1,NA,0.2,1,NA,NA,NA,278.863449611976,2.17708333333333
"1556",2013-09-01 00:00:00,49,4,44,1,NA,0.2,1,NA,NA,NA,229.027484096846,2.8625
"1557",2013-09-02 00:00:00,71,4,66,1,NA,0.2,1,NA,NA,NA,206.316672235998,1.93958333333333
"1558",2013-09-03 00:00:00,79,7,70,1.7,NA,0.3,1,NA,NA,NA,185.331323628656,2.34375
"1559",2013-09-04 00:00:00,63,3,58,1,NA,0.2,1,NA,NA,NA,174.467508234756,2.19166666666667
"1560",2013-09-05 00:00:00,74,6,65,1,NA,0.3,1,NA,NA,NA,190.518760842663,2.70625
"1561",2013-09-06 00:00:00,139,33,88,1,NA,0.3,3,NA,NA,NA,161.230480346591,2.1
"1562",2013-09-07 00:00:00,38,5,32,1.2,NA,0.2,1,NA,NA,NA,150.713949609442,1.77708333333333
"1563",2013-09-08 00:00:00,42,4,37,1,NA,0.2,1,NA,NA,NA,185.124535674263,1.48333333333333
"1564",2013-09-09 00:00:00,74,16,50,1,NA,0.2,2,NA,NA,NA,186.881520188278,2.20833333333333
"1565",2013-09-10 00:00:00,68,7,59,1,NA,0.3,1,NA,NA,NA,130.746535888906,2.47916666666667
"1566",2013-09-11 00:00:00,66,8,54,1.7,NA,0.2,2,NA,NA,NA,146.287187285063,1.76875
"1567",2013-09-12 00:00:00,85,13,66,1,NA,0.3,2,NA,NA,NA,200.079716841413,1.94791666666667
"1568",2013-09-13 00:00:00,96,15,73,1,NA,0.3,1,NA,NA,NA,198.168280745422,2.175
"1569",2013-09-14 00:00:00,40,4,35,1,NA,0.2,1,NA,NA,NA,293.884062059197,2.05625
"1570",2013-09-15 00:00:00,56,8,45,1.2,NA,0.2,1,NA,NA,NA,126.002904647492,2.20833333333333
"1571",2013-09-16 00:00:00,125,36,70,1,NA,0.3,4,NA,NA,NA,320.08829767123,1.93541666666667
"1572",2013-09-17 00:00:00,61,8,49,1,NA,0.2,1,NA,NA,NA,181.993936784172,2.67916666666667
"1573",2013-09-18 00:00:00,72,8,60,1,NA,0.2,1,NA,NA,NA,334.654511115041,2.14166666666667
"1574",2013-09-19 00:00:00,78,15,55,1,NA,0.2,3,NA,NA,NA,290.180317469278,1.89583333333333
"1575",2013-09-20 00:00:00,68,7,58,1,NA,0.2,1,NA,NA,NA,192.67084539407,2.14375
"1576",2013-09-21 00:00:00,47,3,44,1,NA,0.2,1,NA,NA,NA,162.251153719556,2.14583333333333
"1577",2013-09-22 00:00:00,48,3,46,1,NA,0.2,1,NA,NA,NA,163.638038998215,2.23541666666667
"1578",2013-09-23 00:00:00,107,27,67,1,NA,0.3,4,NA,NA,NA,177.730408780203,2.09166666666667
"1579",2013-09-24 00:00:00,98,20,68,1,NA,0.3,1,NA,NA,NA,247.576690909575,1.60625
"1580",2013-09-25 00:00:00,104,26,65,1,NA,0.3,1,NA,NA,NA,285.792345574886,1.73541666666667
"1581",2013-09-26 00:00:00,94,21,62,1,NA,0.3,2,NA,NA,NA,251.450538372911,1.74166666666667
"1582",2013-09-27 00:00:00,144,49,70,1,NA,0.3,3,NA,NA,NA,181.049846926691,2.37708333333333
"1583",2013-09-28 00:00:00,54,6,44,4.2,NA,0.2,3,NA,NA,NA,268.340298141345,1.7
"1584",2013-09-29 00:00:00,45,4,39,1,NA,0.2,1,NA,NA,NA,312.973664853138,3.29166666666667
"1585",2013-09-30 00:00:00,109,34,58,1,NA,0.2,3,NA,NA,NA,313.469072218924,2.24791666666667
"1586",2013-10-01 00:00:00,84,13,64,1,NA,0.3,5,NA,NA,NA,299.314748165512,1.83958333333333
"1587",2013-10-02 00:00:00,55,4,50,1,NA,0.2,1,NA,NA,NA,138.355751197771,2.05416666666667
"1588",2013-10-03 00:00:00,27,2,27,1,NA,0.2,1,NA,NA,NA,106.301998943902,3.53333333333333
"1589",2013-10-04 00:00:00,43,6,34,3.4,NA,0.2,1,NA,NA,NA,68.963591380116,2.72291666666667
"1590",2013-10-05 00:00:00,35,4,32,1,NA,0.2,2,NA,NA,NA,323.207622296955,1.95833333333333
"1591",2013-10-06 00:00:00,51,2,48,1,NA,0.2,1,NA,NA,NA,115.818444955204,2.27708333333333
"1592",2013-10-07 00:00:00,97,25,58,1,NA,0.2,2,NA,NA,NA,199.057287671238,1.61666666666667
"1593",2013-10-08 00:00:00,77,17,52,1.2,NA,0.2,1,NA,NA,NA,179.819029120506,2.15416666666667
"1594",2013-10-09 00:00:00,69,11,52,1.4,NA,0.2,1,NA,NA,NA,234.020265932478,2.06875
"1595",2013-10-10 00:00:00,55,5,48,1,NA,0.3,1,NA,NA,NA,153.391100978462,2.51041666666667
"1596",2013-10-11 00:00:00,52,5,45,1,NA,0.4,2,NA,NA,NA,117.220638690225,2.34375
"1597",2013-10-12 00:00:00,72,7,61,1,NA,0.4,2,NA,NA,NA,194.621222771605,1.87083333333333
"1598",2013-10-13 00:00:00,80,15,58,1,NA,0.2,1,NA,NA,NA,174.026962512571,1.99791666666667
"1599",2013-10-14 00:00:00,126,34,74,1,NA,0.3,3,NA,NA,NA,172.081232667397,1.90833333333333
"1600",2013-10-15 00:00:00,14,2,15,2,NA,0.2,1,NA,NA,NA,316.01306920268,2.63125
"1601",2013-10-16 00:00:00,157,55,73,1,NA,0.2,7,NA,NA,NA,166.370823817525,1.86458333333333
"1602",2013-10-17 00:00:00,86,21,54,1,NA,0.2,1,NA,NA,NA,179.423379800289,1.61458333333333
"1603",2013-10-18 00:00:00,130,40,69,1,NA,0.2,4,NA,NA,NA,287.577183113399,1.64166666666667
