date;c6h6;co;no;no2;nox;o3;so2
2016-06-02;;0,25;2,83;10,35;14,65;85,87;4,65
2016-06-03;;0,23;2,86;8,95;13,1;79,79;5,25
2016-06-04;;0,24;3,38;13,17;17,96;77,88;6,38
2016-06-05;;0,25;1,75;7,67;10,21;87,67;4,38
2016-06-06;;0,28;2,58;8,71;12,29;79,33;3,83
2016-06-07;;0,27;5,0;16,38;23,46;59,67;3,8
2016-06-08;;0,25;3,0;10,67;15,4;85,0;6,33
2016-06-09;;0,23;3,95;9,68;15,36;51,2;3,7
2016-06-10;;0,24;3,96;9,21;14,83;94,3;2,04
2016-06-11;;0,23;1,75;4,63;6,92;75,96;1,33
2016-06-12;;0,21;1,21;2,13;3,58;65,21;1,0
2016-06-13;;0,26;3,56;9,75;15,06;56,59;1,48
2016-06-14;;0,24;3,11;5,94;10,33;68,1;1,05
2016-06-15;;0,27;4,5;11,54;18,25;54,29;2,04
2016-06-16;;0,2;2,13;4,04;7,21;73,38;1,04
2016-06-17;;0,2;3,46;8,29;13,38;71,13;1,23
2016-06-18;;0,2;2,29;7,29;10,54;68,04;1,13
2016-06-19;;0,2;2,08;5,38;8,42;66,33;1,0
2016-06-20;;0,23;5,92;10,67;19,17;64,21;1,77
2016-06-21;;0,25;5,46;11,04;19,0;70,17;2,25
2016-06-22;;0,24;4,29;11,21;17,54;71,5;3,08
2016-06-23;;0,25;5,88;13,92;22,88;78,33;3,21
2016-06-24;;0,27;2,13;8,63;11,5;83,25;4,96
2016-06-25;;0,28;2,46;8,63;12,08;84,04;5,21
2016-06-26;;0,25;1,92;5,42;8,29;73,42;4,58
2016-06-27;;0,27;3,17;6,67;11,25;67,25;4,0
2016-06-28;;0,27;3,46;8,67;13,67;66,08;4,92
2016-06-29;;0,25;2,05;8,43;11,29;77,95;3,41
2016-06-30;;0,26;4,0;11,79;17,54;69,13;2,67
2016-07-01;;0,25;3,0;9,13;13,58;65,96;2,79
2016-07-02;;0,2;1,83;6,67;9,33;68,46;2,5
2016-07-03;;0,2;1,21;3,33;5,13;63,5;2,54
2016-07-04;;0,24;5,25;11,04;19,0;57,75;4,0
2016-07-05;;0,23;4,29;11,17;17,79;77,88;4,83
2016-07-06;;0,23;5,17;12,54;20,17;82,96;5,54
2016-07-07;;0,2;2,0;6,33;9,25;78,17;4,0
2016-07-08;;0,25;3,75;14,5;19,92;72,45;5,04
2016-07-09;;0,25;2,13;10,92;13,83;93,96;5,04
2016-07-10;;0,23;1,42;6,54;8,46;100,54;7,13
2016-07-11;;0,27;2,42;9,54;13,21;90,33;6,13
2016-07-12;;0,22;3,88;9,71;15,25;67,5;5,36
2016-07-13;;0,2;1,5;5,38;7,46;69,46;2,33
2016-07-14;;0,2;2,75;6,63;10,67;66,79;2,42
2016-07-15;;0,2;2,19;6,24;9,33;62,09;2,58
2016-07-16;;0,2;1,96;4,75;7,58;69,5;2,75
2016-07-17;;0,2;1,75;5,83;8,33;82,33;4,29
2016-07-18;;0,21;3,33;7,92;12,75;71,17;4,13
2016-07-19;;0,22;3,88;7,83;13,58;75,5;4,75
2016-07-20;;0,24;1,86;7,55;10,55;71,95;3,18
2016-07-21;;0,31;5,79;18,63;27,08;50,54;2,38
2016-07-22;;0,27;5,08;23,25;30,42;55,83;3,92
2016-07-23;;0,21;2,21;8,5;11,58;73,17;4,42
2016-07-24;;0,21;1,96;7,88;10,63;64,67;5,63
2016-07-25;;0,24;4,17;10,92;17,21;68,79;7,13
2016-07-26;;0,25;3,32;9,84;14,84;66,73;8,11
2016-07-27;;0,24;;;;;
2016-07-29;;0,2;1,0;8,25;9,92;89,13;
2016-07-30;;0,2;1,54;6,71;8,83;82,17;
2016-07-31;;0,2;1,25;8,04;9,92;78,0;
2016-08-01;;0,2;1,95;6,95;10,27;63,92;1,25
2016-08-02;;0,2;2,29;6,79;10,08;75,0;1,04
2016-08-03;;0,24;2,27;7,27;10,5;74,0;1,0
2016-08-04;0,65;0,21;3,25;12,21;17,21;71,54;1,08
2016-08-05;0,6;0,2;2,79;8,83;13,17;65,33;1,08
2016-08-06;0,6;0,2;2,79;7,67;11,96;65,08;1,13
2016-08-07;0,6;0,2;2,88;8,25;12,67;73,33;1,21
2016-08-08;0,6;0,2;2,71;10,75;14,92;88,13;1,21
2016-08-09;0,61;0,2;4,0;16,48;22,24;72,67;1,62
2016-08-10;0,6;0,2;2,38;10,25;13,75;64,18;1,33
2016-08-11;0,6;0,2;1,71;8,0;10,46;80,21;1,63
2016-08-12;0,6;;2,5;9,96;13,54;83,04;1,96
2016-08-13;0,6;0,2;2,25;13,29;16,67;81,83;2,38
2016-08-14;0,6;0,2;1,83;8,04;10,83;73,58;1,63
2016-08-15;0,6;0,2;1,63;6,33;8,67;79,83;1,5
2016-08-16;0,6;0,26;1,32;7,53;9,58;76,74;1,06
2016-08-17;0,61;0,25;2,67;9,92;13,71;72,75;1,63
2016-08-18;0,6;0,27;3,04;16,21;20,58;69,33;1,0
2016-08-19;0,6;0,21;1,56;10,13;12,44;76,19;1,0
2016-08-20;0,6;0,2;2,33;12,0;15,25;59,04;1,13
2016-08-21;0,6;0,2;1,0;12,83;14,17;47,17;1,83
2016-08-23;0,61;0,3;3,27;14,09;18,82;92,93;1,82
2016-08-24;0,61;0,27;3,08;17,21;21,88;84,09;2,42
2016-08-25;0,6;0,31;3,1;22,67;27,43;87,05;2,57
2016-08-26;0,61;0,3;2,92;19,13;23,67;75,96;2,17
2016-08-27;0,6;0,28;2,13;10,42;13,71;75,67;1,29
2016-08-28;0,6;0,31;1,63;7,58;9,88;72,79;1,0
2016-08-29;0,6;0,37;2,0;13,24;16,1;64,83;1,0
2016-08-30;0,6;0,32;3,83;16,38;22,17;54,0;1,17
2016-08-31;0,61;0,33;3,96;16,08;21,88;68,04;1,83
2016-09-01;0,62;0,35;4,38;17,33;23,79;83,88;1,17
2016-09-02;0,61;0,39;3,71;16,21;21,83;74,5;1,25
2016-09-03;0,6;0,4;2,08;12,0;15,08;76,38;1,0
2016-09-04;0,6;0,41;2,08;16,5;19,33;75,21;1,0
2016-09-05;0,63;0,5;10,54;28,83;44,71;66,83;1,73
2016-09-06;0,61;0,45;3,5;19,88;24,83;78,21;2,17
2016-09-07;0,6;0,43;3,5;18,92;24,04;66,79;2,08
2016-09-08;0,61;0,46;2,79;17,04;21,04;69,13;1,75
2016-09-09;0,6;0,45;2,52;13,1;16,67;68,5;1,0
2016-09-12;0,61;0,28;4,93;14,8;22,27;77,27;1,0
2016-09-13;0,6;0,25;2,46;14,67;18,46;82,92;1,0
2016-09-14;0,6;0,2;1,75;10,79;13,54;79,04;1,21
2016-09-15;0,6;0,21;5,54;17,75;26,04;59,42;1,54
2016-09-16;0,61;0,21;6,5;19,42;29,21;55,54;1,38
2016-09-17;0,6;0,21;2,17;9,58;12,67;55,67;1,04
2016-09-18;0,6;0,2;2,38;11,29;14,54;56,96;1,21
2016-09-19;0,6;0,21;3,96;15,33;21,08;62,46;1,21
2016-09-20;0,6;0,26;2,92;19,79;23,92;60,38;1,54
2016-09-21;0,6;0,3;3,08;20,08;24,63;70,79;1,54
2016-09-22;0,6;0,35;3,86;30,09;35,82;64,52;1,77
2016-09-23;0,6;0,31;3,25;26,17;30,92;70,83;2,54
2016-09-24;0,6;;3,46;21,29;26,13;66,88;2,13
2016-09-25;0,6;;2,13;16,5;19,67;79,92;2,08
2016-09-26;0,6;0,42;5,17;21,44;29,06;58,0;1,79
2016-09-27;0,6;0,35;4,17;21,79;27,67;58,67;2,21
2016-09-28;0,6;0,33;3,63;22,67;27,96;73,63;2,33
2016-09-29;0,61;0,32;4,58;20,58;27,58;73,25;2,0
2016-09-30;0,62;0,31;5,42;19,33;27,54;63,46;1,71
2016-10-01;0,6;0,28;3,96;17,25;23,08;60,71;1,67
2016-10-02;0,6;0,27;2,42;17,38;20,71;61,54;2,04
2016-10-03;0,6;0,22;4,33;20,79;27,21;58,17;2,08
2016-10-04;0,63;0,36;5,46;22,25;30,21;51,75;2,38
2016-10-05;0,6;0,39;3,95;23,09;28,91;64,32;2,19
2016-10-06;0,6;0,3;4,86;30,91;38,05;49,33;1,73
2016-10-07;0,68;0,3;12,19;26,29;44,81;50,57;1,64
2016-10-08;0,6;0,24;3,71;27,54;33,17;53,75;2,17
2016-10-09;0,6;0,21;2,38;20,54;24,0;50,5;2,46
2016-10-10;0,63;0,31;8,42;35,0;47,71;30,83;2,04
2016-10-11;0,62;0,32;9,38;34,96;48,96;42,33;1,83
2016-10-12;0,6;0,29;2,58;26,5;30,08;54,54;1,96
2016-10-13;0,61;0,37;9,96;42,92;57,83;34,92;1,75
2016-10-14;0,62;0,29;9,6;28,2;42,85;44,67;1,46
2016-10-15;0,6;0,33;4,92;21,88;29,29;44,88;1,92
2016-10-16;0,6;0,34;5,0;19,42;26,58;50,88;1,58
2016-10-17;0,61;0,34;7,5;30,92;42,0;34,91;2,25
2016-10-18;0,6;0,32;11,96;23,29;41,38;46,38;1,88
2016-10-19;0,71;0,37;10,05;29,09;43,86;39,96;1,64
2016-10-20;0,61;0,35;7,79;31,08;42,63;43,58;2,0
2016-10-21;0,6;0,32;4,29;26,0;32,5;31,13;1,67
2016-10-22;0,63;0,39;5,54;33,13;41,29;31,83;2,13
2016-10-23;0,6;0,46;7,67;24,04;35,46;30,58;1,83
2016-10-24;0,68;0,43;19,17;38,25;67,13;19,83;1,83
2016-10-25;0,68;0,35;30,29;39,88;86,0;6,29;2,13
2016-10-26;0,66;0,41;33,17;28,63;78,96;4,04;1,79
2016-10-27;0,6;0,4;28,27;23,45;66,09;3,36;1,36
2016-10-28;0,66;0,43;18,5;30,56;58,19;32,0;1,69
2016-10-29;0,66;0,39;13,63;28,83;49,04;22,92;1,96
2016-10-30;0,61;0,37;5,46;26,71;34,67;42,96;2,71
2016-10-31;0,65;0,42;7,17;31,13;41,83;28,71;2,04
2016-11-01;0,66;0,43;6,42;22,58;31,96;47,29;1,79
2016-11-02;0,62;0,43;5,21;23,88;31,67;46,79;1,92
2016-11-03;0,62;0,49;7,37;31,79;42,79;36,42;2,63
2016-11-04;0,73;0,53;20,26;35,78;66,35;15,36;2,14
2016-11-05;0,65;0,29;7,8;18,8;30,4;31,27;1,93
2016-11-07;0,6;0,52;6,88;19,13;29,0;50,78;1,5
2016-11-08;0,6;;6,38;10,5;20,25;59,88;2,0
2016-11-09;0,6;;1,86;8,29;10,79;66,0;2,5
2016-11-10;0,6;0,3;1,82;6,0;8,64;60,45;3,09
2016-11-11;0,74;0,75;20,0;41,67;71,83;10,44;3,43
2016-11-12;0,62;0,5;6,58;22,25;32,04;28,04;3,58
2016-11-13;0,62;0,47;8,13;24,29;36,33;24,25;4,04
2016-11-14;0,61;0,47;7,75;27,46;39,13;32,33;4,29
2016-11-15;0,65;0,43;7,21;25,95;36,89;29,0;4,16
2016-11-16;0,66;0,65;21,67;36,33;69,25;17,85;4,46
2016-11-17;0,84;0,52;9,25;30,38;44,5;21,5;4,28
2016-11-18;1,09;0,48;44,04;37,71;104,42;25,79;4,58
2016-11-19;0,68;0,3;9,75;27,42;42,0;31,46;4,21
2016-11-20;0,71;0,33;10,33;21,46;36,92;45,75;4,42
2016-11-21;0,6;0,23;3,1;14,19;18,38;59,33;3,88
2016-11-22;0,6;0,3;12,75;33,25;52,38;31,38;2,5
2016-11-23;0,62;0,32;4,92;23,08;30,17;53,21;1,09
2016-11-24;0,61;0,39;10,52;20,17;35,78;40,71;1,71
2016-11-25;0,66;0,43;15,06;34,38;57,19;23,17;2,04
2016-11-26;0,6;0,46;5,0;30,04;37,54;38,46;2,0
2016-11-27;0,62;0,46;2,96;20,83;25,13;61,38;1,75
2016-11-28;0,6;0,51;9,9;32,5;47,25;30,35;1,91
2016-11-29;0,6;0,53;6,96;28,52;38,78;29,74;2,05
2016-11-30;0,6;0,43;6,68;27,41;37,18;44,59;2,0
2016-12-01;0,6;0,3;37,67;43,48;100,43;17,86;2,43
2016-12-02;0,6;0,29;37,61;42,04;99,3;15,67;2,58
2016-12-03;0,6;0,21;6,42;31,17;40,33;31,38;2,38
2016-12-04;0,6;0,2;2,92;22,88;27,17;55,13;2,38
2016-12-05;0,6;0,21;3,16;19,26;24,05;62,13;2,0
2016-12-06;0,61;;4,33;18,5;24,83;49,92;2,08
2016-12-07;0,68;;13,0;32,57;52,04;24,67;2,35
2016-12-08;0,62;;7,79;28,29;39,75;39,17;2,5
2016-12-09;0,93;;32,42;38,26;87,68;20,5;2,91
2016-12-10;0,75;;23,88;35,0;71,17;20,46;3,54
2016-12-11;0,72;;14,08;27,88;49,0;17,71;2,04
2016-12-12;0,91;;41,13;39,71;102,0;11,04;2,21
2016-12-13;0,86;0,35;38,54;42,88;101,54;16,13;2,29
2016-12-14;0,7;0,33;17,21;33,67;59,5;19,96;2,13
2016-12-15;0,73;0,34;18,46;36,17;64,13;25,29;2,13
2016-12-16;0,61;0,3;14,0;46,46;67,54;27,0;1,92
2016-12-17;0,6;0,26;3,96;21,75;27,38;55,75;1,54
2016-12-18;0,6;0,32;3,63;21,96;27,13;52,04;2,0
2016-12-19;0,6;0,32;3,29;23,0;27,83;48,0;2,0
2016-12-20;0,6;0,27;2,0;11,83;14,92;54,29;1,88
2016-12-21;0,6;0,32;3,46;16,21;21,29;49,21;2,0
2016-12-22;0,64;0,42;13,5;30,38;50,54;33,96;2,08
2016-12-23;0,63;0,48;21,13;35,0;67,13;15,38;2,21
2016-12-24;0,82;0,54;15,33;24,33;47,42;20,63;2,17
2016-12-25;0,84;0,58;14,33;23,7;44,52;15,75;2,0
2016-12-26;0,75;0,62;18,88;31,42;59,71;10,58;2,54
2016-12-27;1,01;0,75;49,0;40,29;114,88;6,17;3,17
2016-12-28;1,08;0,71;30,81;37,1;83,9;11,41;2,76
2016-12-29;0,76;0,66;26,67;41,08;81,58;11,63;2,75
2016-12-30;0,77;0,46;11,79;33,25;51,17;33,21;2,67
2016-12-31;0,74;0,33;7,92;26,42;38,5;35,25;2,25
2017-01-01;0,95;0,43;22,0;31,39;63,39;18,83;2,54
2017-01-02;0,8;0,43;36,42;39,58;94,71;18,96;2,79
2017-01-03;0,72;0,4;18,88;31,38;59,79;19,96;2,79
2017-01-04;0,73;0,42;13,17;34,08;53,75;28,0;2,79
2017-01-05;0,67;0,44;14,63;33,96;55,96;23,38;2,58
2017-01-06;0,81;0,43;12,04;28,17;46,21;31,17;2,42
2017-01-07;0,83;0,46;11,04;28,92;45,21;34,29;3,0
2017-01-08;0,78;0,49;13,58;37,29;57,63;24,96;2,75
2017-01-09;0,65;0,5;16,42;32,5;57,33;29,38;2,92
2017-01-10;0,67;0,49;20,21;34,38;64,92;21,3;2,29
2017-01-11;0,61;0,49;9,09;26,45;40,41;22,88;2,13
2017-01-12;0,62;0,6;30,88;29,25;76,04;14,86;2,38
2017-01-13;0,6;0,38;2,33;11,88;14,88;55,25;1,92
2017-01-14;0,6;0,41;2,33;15,25;18,71;53,21;2,0
2017-01-15;0,67;0,55;3,08;14,5;19,0;53,71;2,0
2017-01-16;0,7;0,68;19,75;40,04;69,88;18,63;2,21
2017-01-17;0,7;0,64;8,25;28,42;40,92;35,08;2,04
2017-01-18;0,6;0,6;6,25;30,5;39,5;30,17;2,71
2017-01-19;0,6;0,42;3,25;21,29;26,04;51,96;2,46
2017-01-20;0,6;0,24;3,67;24,0;29,29;50,92;2,0
2017-01-21;0,6;0,2;2,42;14,08;17,71;64,54;2,0
2017-01-22;0,6;0,2;2,08;13,21;16,08;66,54;2,0
2017-01-23;0,64;0,25;11,58;33,79;50,96;31,71;2,0
2017-01-24;0,73;0,26;14,67;31,71;53,75;19,79;2,0
2017-01-25;0,61;0,22;7,92;39,21;51,13;29,29;2,0
2017-01-26;0,6;0,29;6,73;38,18;48,05;27,41;2,0
2017-01-27;0,61;0,31;12,58;45,67;64,42;19,96;2,0
2017-01-28;0,71;0,28;6,13;17,58;26,88;38,13;2,0
2017-01-29;0,61;0,27;5,25;17,17;24,96;28,25;2,0
2017-01-30;0,92;0,48;35,46;36,79;90,63;11,08;2,13
2017-01-31;0,77;0,41;21,75;22,42;55,17;16,04;2,08
2017-02-01;0,69;0,39;12,96;23,13;42,5;19,63;2,0
2017-02-02;0,61;0,32;6,54;22,13;31,92;21,29;2,0
2017-02-03;0,73;0,35;17,33;32,13;58,46;29,83;2,08
2017-02-04;0,64;0,26;3,79;15,21;20,79;44,92;2,0
2017-02-05;0,6;0,23;1,79;5,75;8,29;67,08;2,0
2017-02-06;0,6;0,31;2,54;9,13;12,88;66,92;2,0
2017-02-07;;0,43;20,38;35,13;65,88;11,21;2,04
2017-02-08;;0,63;4,45;20,86;27,05;36,73;2,0
2017-02-09;;0,83;11,17;31,29;48,0;24,92;2,08
2017-02-10;;0,73;5,04;25,71;33,17;25,33;2,0
2017-02-11;;0,52;3,21;21,29;25,96;50,17;2,0
2017-02-12;;0,43;2,17;11,13;14,38;69,0;2,0
2017-02-13;0,6;0,44;4,38;23,79;30,29;50,73;2,0
2017-02-14;0,6;0,52;9,32;26,23;40,05;31,21;2,05
2017-02-15;0,6;0,53;4,42;24,63;31,13;44,04;2,0
2017-02-16;0,6;0,52;7,42;21,71;32,96;19,64;2,0
2017-02-17;0,6;0,5;12,08;22,67;40,67;;2,04
2017-02-18;0,6;0,47;8,58;26,33;39,13;;2,04
2017-02-19;0,6;0,47;3,42;19,54;24,5;;2,08
2017-02-20;0,6;0,5;7,75;26,63;38,04;;2,0
2017-02-21;0,6;0,57;14,21;35,25;56,67;;2,13
2017-02-22;0,6;0,61;16,09;39,23;63,68;;2,18
2017-02-23;;0,55;36,75;45,46;101,38;;2,46
2017-02-24;0,6;0,48;19,54;35,21;64,67;;2,0
2017-02-25;0,6;0,38;4,54;18,96;25,92;;2,0
2017-02-26;0,6;0,35;4,33;14,5;20,92;;2,0
2017-02-27;0,6;0,39;6,88;18,75;28,88;;2,0
2017-02-28;0,6;0,33;2,7;15,85;19,7;;2,0
2017-03-01;0,6;0,35;2,63;12,79;16,38;;2,0
2017-03-02;0,6;0,49;13,13;27,96;47,88;;2,13
2017-03-03;0,6;0,46;8,38;30,96;43,33;;2,0
2017-03-04;0,6;0,38;1,79;7,08;9,71;;2,0
2017-03-05;0,6;0,45;3,79;17,04;22,58;;2,0
2017-03-06;0,6;0,45;6,96;15,17;25,63;;2,04
2017-03-07;0,6;0,44;2,83;17,75;21,96;;2,13
2017-03-08;0,6;0,47;4,46;20,04;26,79;;2,0
2017-03-09;0,6;0,54;13,29;30,0;50,04;;2,42
2017-03-10;0,62;0,61;21,42;29,13;61,58;;2,25
2017-03-11;0,6;0,57;5,46;31,29;39,29;;2,42
2017-03-12;0,6;0,49;2,96;15,75;20,0;;2,0
2017-03-13;0,6;0,51;4,38;20,13;26,71;;2,13
2017-03-14;0,6;0,49;8,67;28,0;41,13;;2,05
2017-03-15;0,6;0,56;8,05;25,19;37,19;;2,08
2017-03-16;0,6;0,59;7,04;27,5;38,08;;2,04
2017-03-17;0,6;0,56;8,46;31,58;44,29;;2,17
2017-03-18;0,6;0,23;3,79;26,71;32,38;;2,04
2017-03-19;0,6;0,21;2,71;17,29;21,33;;2,13
2017-03-20;0,6;0,22;2,95;20,65;24,75;;2,0
2017-03-21;0,6;0,25;5,46;24,0;31,92;;2,0
2017-03-22;0,6;0,22;3,79;17,92;23,5;;2,0
2017-03-23;;0,2;2,46;;14,17;;2,0
2017-03-24;0,6;0,2;4,54;28,25;34,79;;2,46
2017-03-25;0,6;0,21;2,75;12,0;15,92;;2,13
2017-03-26;0,6;0,21;3,78;16,74;22,09;;2,65
2017-03-27;0,6;0,21;5,96;31,33;40,04;;2,71
2017-03-28;0,61;0,25;14,17;28,5;49,96;;2,96
2017-03-29;0,6;0,23;9,92;30,83;45,71;;3,21
2017-03-30;0,6;0,26;12,17;31,5;49,54;;2,96
2017-03-31;0,6;0,24;8,08;25,04;37,0;;2,58
2017-04-01;0,6;0,21;4,25;17,92;24,04;;2,21
2017-04-02;0,6;0,2;3,33;15,25;20,0;;2,5
2017-04-03;0,6;0,22;6,13;23,0;32,21;;2,42
2017-04-04;0,6;0,24;12,45;25,91;44,59;87,5;2,73
2017-04-05;;0,2;3,0;22,63;26,67;63,75;2,67
2017-04-06;;0,24;11,67;24,96;42,38;61,05;2,96
2017-04-07;0,6;0,22;9,21;23,04;37,04;61,95;2,58
2017-04-08;0,6;0,23;4,54;19,33;26,0;72,46;2,92
2017-04-09;0,6;0,2;2,5;13,04;16,63;84,63;2,63
2017-04-10;0,6;0,23;9,42;24,42;38,71;72,04;3,46
2017-04-11;0,6;0,25;7,0;26,52;37,05;72,33;4,18
2017-04-12;0,6;0,25;2,71;13,38;17,17;78,5;2,63
2017-04-13;0,6;0,22;4,96;17,13;24,25;72,38;2,88
2017-04-14;0,6;0,2;3,54;14,88;20,04;70,92;3,71
2017-04-15;0,6;0,22;3,17;15,79;20,75;72,96;3,04
2017-04-16;0,6;0,2;2,75;11,29;15,25;66,38;2,67
2017-04-17;0,6;0,2;2,96;15,08;19,38;63,63;2,83
2017-04-18;0,6;0,23;5,46;15,46;23,54;63,0;2,58
2017-04-19;0,6;0,21;3,75;24,0;29,63;72,63;2,92
2017-04-20;0,6;0,22;5,08;21,67;29,21;70,67;2,96
2017-04-21;0,6;0,21;6,25;21,67;30,67;80,21;2,88
2017-04-22;0,6;0,21;3,08;12,83;17,17;92,21;2,33
2017-04-23;0,6;0,2;3,17;17,29;21,92;85,92;3,46
2017-04-24;0,6;0,22;5,67;17,25;25,75;84,25;2,63
2017-04-25;0,6;0,23;5,63;15,67;24,29;81,71;2,13
2017-04-26;0,6;0,2;6,5;32,17;42,04;49,42;2,96
2017-04-27;0,61;0,2;4,24;16,81;23,0;47,82;2,0
2017-04-28;0,6;0,22;5,71;17,83;26,17;54,13;2,04
2017-04-29;0,6;0,2;2,58;11,92;15,67;79,33;2,08
2017-04-30;0,6;0,2;1,46;5,5;7,63;90,17;2,04
2017-05-01;0,6;0,2;1,75;7,29;9,58;88,54;2,0
2017-05-02;0,6;0,23;8,0;20,5;32,38;61,08;2,5
2017-05-03;0,6;0,22;4,58;28,04;34,79;58,13;3,5
2017-05-04;0,6;0,22;4,33;18,25;24,71;55,5;2,75
2017-05-05;0,6;0,2;4,26;24,04;30,26;59,57;2,65
2017-05-06;0,6;0,2;2,75;10,17;14,25;76,67;2,58
2017-05-08;0,6;0,22;3,38;15,0;19,77;78,93;2,07
2017-05-09;0,6;0,23;7,17;22,38;33,17;57,33;2,71
2017-05-10;0,6;0,24;5,96;23,58;32,21;57,76;2,83
2017-05-11;0,61;0,2;2,39;12,17;15,39;75,79;2,0
2017-05-12;0,6;0,23;7,63;13,67;25,13;66,17;2,08
2017-05-13;0,6;0,2;2,83;12,08;16,17;65,38;2,04
2017-05-14;0,6;0,2;3,63;23,54;28,58;55,25;4,75
2017-05-15;0,6;0,23;7,54;19,13;30,54;62,08;2,88
2017-05-16;0,6;0,22;7,67;22,67;33,92;71,29;3,29
2017-05-17;0,6;0,22;4,42;18,0;24,67;69,92;3,17
2017-05-18;0,6;0,21;4,64;15,95;22,55;65,96;2,65
2017-05-19;0,6;0,2;3,38;9,33;14,25;65,13;2,0
2017-05-20;0,6;0,2;2,46;12,38;15,67;72,96;2,71
2017-05-21;0,6;0,2;1,83;9,04;11,83;69,13;2,46
2017-05-22;0,6;0,2;2,58;10,75;14,42;66,58;2,33
2017-05-23;0,6;0,21;6,42;20,54;30,08;56,83;3,21
2017-05-24;0,6;0,21;3,5;18,13;23,33;70,04;2,42
2017-05-25;0,6;0,22;5,96;24,42;33,54;71,17;3,21
2017-05-26;0,6;0,22;3,79;21,63;27,42;76,58;2,46
2017-05-27;0,6;0,2;2,29;12,58;15,92;81,96;2,33
2017-05-28;0,6;0,2;3,38;19,04;23,67;59,38;2,54
2017-05-29;0,6;0,21;4,04;20,88;26,88;71,48;2,29
2017-05-30;;0,24;3,38;27,38;32,33;65,71;3,21
2017-05-31;;0,22;2,33;14,25;17,38;84,25;2,33
2017-06-01;0,6;0,21;2,65;14,78;18,57;84,38;3,08
2017-06-02;0,6;0,22;2,83;12,42;16,5;66,5;2,71
2017-06-03;0,6;0,21;3,05;12,7;17,1;78,67;2,42
2017-06-04;0,6;0,2;;;;70,83;2,04
2017-06-05;0,6;0,25;;;;64,21;1,75
2017-06-06;0,6;0,21;;;;76,33;2,5
2017-06-07;0,6;0,29;1,22;13,11;15,11;57,21;2,0
2017-06-08;0,6;0,22;1,38;11,71;13,71;51,79;1,83
2017-06-09;0,6;0,21;2,21;15,21;18,46;51,75;1,67
2017-06-10;0,6;0,2;1,29;11,67;13,63;62,5;1,63
2017-06-11;0,6;0,2;1,33;12,58;14,54;69,46;2,25
2017-06-12;0,6;0,22;6,0;23,67;32,46;71,17;3,79
2017-06-13;0,6;0,2;2,42;17,42;21,0;73,71;2,67
2017-06-14;0,6;0,22;2,25;18,38;21,63;74,58;1,92
2017-06-15;0,6;0,23;2,83;23,21;27,67;77,04;2,21
2017-06-16;0,6;0,24;4,25;28,96;35,42;66,95;1,92
2017-06-17;0,6;0,2;1,71;13,83;16,42;85,13;1,67
2017-06-18;0,6;0,2;1,54;14,04;16,21;83,38;1,46
2017-06-19;0,6;0,29;1,54;16,21;18,42;74,83;1,75
2017-06-20;0,6;0,24;1,78;8,17;10,78;81,0;1,55
2017-06-21;0,6;0,21;1,88;9,75;12,42;80,83;1,21
2017-06-22;0,6;0,21;2,17;9,29;12,54;74,75;1,25
2017-06-23;0,6;0,21;1,3;8,3;10,3;74,79;1,46
2017-06-24;0,6;0,21;1,25;9,0;10,67;73,42;1,75
2017-06-25;0,6;0,2;1,08;8,21;10,0;62,5;1,29
2017-06-26;0,6;0,2;3,0;13,08;17,42;61,96;1,5
2017-06-27;0,6;0,22;2,38;11,75;15,25;66,75;1,5
2017-06-28;;0,21;1,33;8,33;10,29;68,67;1,21
2017-06-29;0,6;0,21;1,5;8,25;10,17;64,88;1,92
2017-06-30;0,6;0,2;1,5;8,42;10,54;68,42;2,0
2017-07-01;0,6;0,2;1,13;8,21;10,08;68,71;2,42
2017-07-02;0,6;0,2;1,04;7,08;8,5;65,21;2,04
2017-07-03;0,6;0,2;2,25;8,96;12,13;63,67;2,04
2017-07-04;0,6;0,2;2,88;11,08;15,21;59,79;2,0
2017-07-05;0,6;0,2;3,29;12,08;16,88;55,38;2,0
2017-07-06;0,6;0,2;2,17;16,38;19,5;61,79;1,33
2017-07-07;0,6;0,25;4,88;27,92;35,21;47,42;1,46
2017-07-08;0,6;0,21;1,42;17,0;19,0;69,38;1,08
2017-07-09;0,6;0,2;1,21;7,96;9,75;74,92;1,08
2017-07-10;0,6;0,21;2,42;12,33;15,75;68,63;1,25
2017-07-11;0,6;0,25;1,75;10,83;13,33;61,58;1,42
2017-07-12;0,6;0,22;2,04;9,92;12,96;59,71;1,58
2017-07-13;0,6;0,2;2,0;9,88;12,67;58,88;1,71
2017-07-14;0,6;0,2;1,63;8,63;11,13;71,25;1,75
2017-07-15;0,6;0,21;2,46;10,92;14,29;64,79;1,83
2017-07-16;0,6;0,2;1,54;7,71;9,83;75,25;2,0
2017-07-17;0,6;0,2;2,75;14,83;18,92;81,46;1,88
2017-07-18;0,6;0,2;2,42;12,75;16,33;79,42;1,71
2017-07-19;0,6;0,21;2,88;14,96;19,38;78,79;1,79
2017-07-20;0,6;0,2;2,38;14,54;18,08;85,08;1,83
2017-07-21;0,6;0,21;2,21;12,67;15,83;83,75;1,63
2017-07-22;0,6;0,2;2,42;12,25;15,96;75,75;1,75
2017-07-23;0,6;0,2;1,63;12,04;14,42;67,83;1,5
2017-07-24;0,6;0,2;2,46;12,5;16,04;64,33;1,67
