date;c6h6;co;no;no2;nox;o3;so2
2016-03-09;0,73;0,41;32,08;56,83;105,67;17,21;3,08
2016-03-10;0,8;0,41;20,78;46,65;78,22;32,96;2,74
2016-03-11;0,73;0,45;25,17;47,33;85,54;35,88;4,63
2016-03-12;0,78;0,4;10,67;36,46;52,46;51,13;3,21
2016-03-13;0,73;0,43;3,88;23,67;29,29;68,17;3,13
2016-03-14;0,95;0,51;20,58;54,54;85,58;41,54;5,54
2016-03-15;1,18;0,53;33,71;64,08;115,17;16,75;4,13
2016-03-16;0,86;0,41;11,42;41,0;58,33;44,33;3,25
2016-03-17;0,82;0,47;21,58;44,88;77,33;36,33;2,5
2016-03-18;0,85;0,5;28,08;41,42;84,0;40,17;3,58
2016-03-19;0,86;0,5;11,88;35,33;53,42;53,0;2,88
2016-03-20;0,63;0,45;4,09;26,45;32,82;70,45;2,64
2016-03-21;0,82;0,51;21,26;46,26;78,35;37,67;3,32
2016-03-22;0,75;0,47;;;65,63;34,45;
2016-03-23;0,62;0,4;6,75;30,13;40,29;61,67;1,96
2016-03-24;0,69;0,46;18,25;37,13;64,83;55,5;4,54
2016-03-25;0,63;0,46;6,67;36,58;46,42;52,5;3,92
2016-03-26;0,65;0,46;7,79;22,71;34,21;61,29;2,71
2016-03-27;0,6;0,42;2,61;23,17;27,26;59,61;4,17
2016-03-28;0,6;0,41;5,04;29,0;36,46;45,25;2,71
2016-03-29;0,6;0,43;18,33;37,96;65,5;41,13;3,63
2016-03-30;0,68;0,46;16,54;38,25;63,21;51,88;4,5
2016-03-31;0,72;0,48;8,75;41,13;54,25;56,46;2,71
2016-04-01;0,65;0,44;19,29;47,29;76,5;39,13;1,63
2016-04-02;0,61;0,44;10,38;30,88;46,17;44,83;2,83
2016-04-03;0,65;0,45;7,21;26,58;37,33;59,42;3,58
2016-04-04;0,63;0,5;23,61;37,78;73,57;54,52;3,52
2016-04-05;0,65;0,46;4,71;27,79;34,71;58,92;1,67
2016-04-06;0,6;0,49;16,38;37,13;61,71;33,88;2,58
2016-04-07;0,6;0,47;6,42;36,04;45,46;53,33;2,96
2016-04-08;0,61;0,43;4,83;28,79;35,83;64,54;1,63
2016-04-09;0,6;0,44;2,75;17,42;21,5;70,29;1,38
2016-04-10;0,6;0,54;3,79;29,21;34,83;62,96;3,5
2016-04-11;0,65;0,54;17,08;45,96;72,0;55,92;3,13
2016-04-12;0,68;0,51;15,71;30,21;54,13;68,33;3,04
2016-04-13;0,73;0,53;17,71;34,67;61,25;60,38;3,04
2016-04-14;0,62;0,54;17,29;42,25;68,38;56,13;4,33
2016-04-15;0,68;0,53;12,38;33,92;52,83;67,96;3,08
2016-04-16;0,61;0,52;9,0;28,75;42,25;59,92;2,96
2016-04-17;0,6;0,48;1,58;14,88;17,38;71,79;1,58
2016-04-18;0,67;0,54;15,33;30,5;53,5;57,33;4,42
2016-04-19;0,72;0,59;26,67;41,42;81,96;52,83;4,25
2016-04-20;0,63;0,54;2,3;32,39;35,78;87,45;4,0
2016-04-21;0,62;0,57;6,58;39,08;48,75;81,5;2,0
2016-04-22;0,7;0,64;20,21;38,71;69,13;56,5;2,88
2016-04-23;0,61;0,59;8,13;31,25;43,29;48,0;2,42
2016-04-24;0,6;0,56;3,0;17,67;21,92;58,13;2,42
2016-04-25;0,62;0,58;3,71;21,92;27,42;73,54;2,08
2016-04-26;0,69;0,63;17,58;37,54;64,04;60,0;3,63
2016-04-27;0,6;0,56;1,83;17,63;20,33;77,58;2,79
2016-04-28;0,61;0,58;3,21;30,88;35,5;59,38;2,33
2016-04-29;0,68;0,67;18,83;34,92;63,5;51,71;3,5
2016-04-30;0,61;0,64;5,25;33,42;41,08;48,04;2,29
2016-05-01;0,6;0,56;1,96;19,71;22,54;70,67;1,96
2016-05-02;0,6;0,64;5,0;35,08;42,67;60,83;2,33
2016-05-03;0,62;0,67;10,92;37,96;54,33;66,83;5,04
2016-05-04;0,61;0,67;11,0;41,96;58,54;58,17;3,46
2016-05-05;0,65;0,63;14,75;37,29;59,83;71,04;4,33
2016-05-06;0,62;0,46;6,83;41,04;51,21;78,33;4,63
2016-05-07;1,13;0,2;2,46;30,25;33,63;87,63;2,83
2016-05-08;0,82;0,2;1,42;20,0;22,17;81,42;2,04
2016-05-09;0,64;0,22;2,79;33,13;37,25;67,71;2,17
2016-05-10;0,65;0,21;15,71;50,83;74,58;38,88;2,58
2016-05-11;0,61;0,22;17,17;35,38;61,21;51,33;2,21
2016-05-12;0,61;0,21;15,58;36,25;59,75;58,0;3,21
2016-05-13;0,65;0,25;16,63;48,17;73,21;40,75;4,33
2016-05-14;0,62;0,24;5,38;34,83;42,88;50,79;3,38
2016-05-15;0,61;0,23;3,79;24,63;30,04;68,13;3,83
2016-05-16;0,6;0,21;1,71;18,08;20,54;90,58;3,58
2016-05-17;0,64;0,27;25,3;40,52;79,17;63,91;3,48
2016-05-18;0,6;0,24;12,54;33,96;52,46;56,04;3,0
2016-05-19;0,62;0,25;13,96;28,04;49,0;60,5;3,79
2016-05-20;0,6;0,26;10,04;26,21;41,38;65,21;2,79
2016-05-21;0,62;0,29;4,75;21,38;28,25;61,96;2,75
2016-05-22;0,6;0,27;5,38;22,75;30,88;55,33;2,13
2016-05-23;0,6;0,24;4,79;22,79;29,63;56,33;1,96
2016-05-24;0,65;0,33;10,3;31,39;46,96;46,18;6,63
2016-05-25;0,63;0,41;18,46;36,25;64,04;48,21;6,05
2016-05-26;0,86;0,41;9,0;27,5;41,08;63,38;3,96
2016-05-27;0,67;0,42;20,75;29,33;61,08;59,79;3,5
2016-05-28;0,64;0,43;7,21;29,04;39,88;52,54;2,5
2016-05-29;0,6;0,35;1,75;16,33;19,0;68,96;1,96
2016-05-30;0,6;0,42;11,54;27,96;45,5;63,25;4,25
2016-05-31;0,6;0,42;8,25;28,46;40,79;67,29;4,38
2016-06-01;0,6;0,45;7,67;33,13;44,71;73,04;4,75
2016-06-02;0,6;0,4;13,2;36,58;56,95;68,95;4,38
2016-06-03;0,62;0,43;9,46;36,33;50,71;60,42;3,67
2016-06-04;0,6;0,4;4,38;40,46;47,08;56,17;5,5
2016-06-05;0,6;0,4;2,71;21,83;25,96;73,83;3,0
2016-06-06;0,6;0,38;5,33;29,42;37,5;63,58;2,92
2016-06-07;0,62;0,44;12,75;38,79;57,88;61,38;2,75
2016-06-08;0,61;0,42;6,96;35,71;46,04;55,71;2,0
2016-06-09;0,61;0,42;10,5;36,08;51,83;55,67;2,0
2016-06-10;0,64;0,45;11,71;40,58;58,42;70,88;2,0
2016-06-11;0,6;0,4;2,92;21,92;26,29;77,79;2,0
2016-06-12;0,6;0,4;2,96;23,92;28,42;54,46;2,0
2016-06-13;0,6;0,29;2,0;20,32;23,18;65,23;2,0
2016-06-14;0,6;0,21;4,61;27,74;34,52;59,26;2,0
2016-06-15;0,62;0,25;9,38;27,25;41,17;48,63;2,0
2016-06-16;0,6;0,2;2,67;18,96;22,79;59,71;2,0
2016-06-17;0,6;0,26;6,82;25,71;36,0;59,27;2,0
2016-06-18;0,6;0,34;2,71;20,96;24,92;60,96;2,0
2016-06-19;0,61;0,34;5,54;21,75;30,08;49,5;2,0
2016-06-20;0,6;0,39;8,63;29,58;42,46;50,75;2,0
2016-06-21;0,6;0,31;6,83;34,79;44,88;53,7;2,27
2016-06-22;0,6;0,23;6,08;35,5;44,5;57,21;4,67
2016-06-23;0,73;0,25;8,79;34,04;47,17;62,83;3,42
2016-06-24;0,71;0,26;2,96;27,29;31,75;68,17;4,04
2016-06-25;0,6;0,21;2,54;21,46;25,17;73,67;4,25
2016-06-26;0,6;0,22;2,38;20,33;23,96;59,63;3,25
2016-06-27;0,6;0,26;6,0;22,43;31,52;49,52;1,86
2016-06-28;0,63;0,32;12,29;31,92;50,54;46,0;1,83
2016-06-29;0,61;0,3;6,21;28,75;37,96;45,46;1,79
2016-06-30;0,66;0,31;9,13;28,33;41,92;;2,58
2016-07-01;0,78;0,35;14,13;32,54;53,83;64,19;2,67
2016-07-02;0,6;0,35;5,38;25,63;33,58;48,67;2,83
2016-07-03;0,6;0,3;1,83;17,04;19,79;50,42;1,96
2016-07-04;0,63;0,37;10,21;29,25;44,79;43,25;3,25
2016-07-05;0,61;0,34;6,17;26,79;36,13;63,13;3,63
2016-07-06;0,61;0,39;5,96;37,96;46,71;60,96;3,92
2016-07-07;0,6;0,39;5,54;28,96;37,08;58,04;1,29
2016-07-08;0,6;0,36;2,67;28,67;32,33;68,96;1,21
2016-07-09;0,6;0,42;6,75;31,54;41,92;;2,5
2016-07-10;0,6;0,39;1,63;21,0;23,29;;3,13
2016-07-11;0,6;0,6;4,92;34,83;41,92;;2,46
2016-07-12;0,6;0,6;2,17;17,17;20,33;;1,33
2016-07-13;0,6;0,59;3,29;17,33;22,21;66,83;2,21
2016-07-14;0,6;0,36;5,82;17,45;26,14;;2,27
2016-07-15;0,62;0,2;10,33;27,54;43,13;68,2;2,71
2016-07-16;0,62;0,2;8,21;28,33;40,42;48,67;3,29
2016-07-17;0,61;0,2;4,63;22,79;29,5;65,38;3,88
2016-07-18;0,61;0,2;10,96;33,38;49,79;53,21;4,38
2016-07-19;0,64;0,21;11,33;33,58;50,54;49,0;3,29
2016-07-20;0,65;0,2;16,08;42,13;66,46;48,96;3,63
2016-07-21;0,86;0,23;10,38;31,21;47,08;54,58;3,58
2016-07-22;0,72;0,26;8,83;39,33;52,42;55,67;4,08
2016-07-23;0,6;0,26;3,71;24,0;29,33;58,17;2,79
2016-07-24;0,61;0,27;3,83;23,38;28,83;51,5;3,0
2016-07-25;0,61;0,28;11,46;31,46;48,29;53,63;3,13
2016-07-26;0,62;0,29;9,5;34,0;48,17;56,0;3,17
2016-07-27;0,68;0,41;11,08;32,46;49,29;25,57;2,46
2016-07-28;0,6;0,36;10,67;31,95;47,9;73,89;2,68
2016-07-29;0,65;0,25;14,29;32,42;53,88;54,5;2,63
2016-07-30;0,61;0,2;6,58;28,83;38,67;56,17;3,25
2016-07-31;0,6;0,2;3,33;17,75;22,71;64,17;1,88
2016-08-01;0,6;0,2;6,79;18,46;28,38;49,71;2,58
2016-08-02;0,64;0,29;4,08;18,75;24,75;59,21;1,96
2016-08-03;;0,27;7,75;29,13;40,92;48,92;1,96
2016-08-04;;0,26;8,63;40,17;53,17;45,46;3,08
2016-08-05;;0,2;3,04;16,5;20,88;54,79;2,46
2016-08-06;;0,25;4,58;20,5;27,29;53,75;2,83
2016-08-07;;0,25;3,58;28,17;33,38;53,63;3,79
2016-08-08;;0,26;6,17;35,08;44,38;58,63;3,88
2016-08-09;;0,25;7,92;39,04;50,88;52,92;5,25
2016-08-10;;0,33;8,21;26,63;38,92;47,92;2,83
2016-08-11;0,6;0,26;5,54;27,63;35,79;55,54;3,42
2016-08-12;0,6;0,36;7,33;32,14;43,14;56,18;
2016-08-13;0,6;0,24;4,71;26,71;33,71;65,5;4,17
2016-08-14;0,6;0,24;4,13;25,71;31,79;54,79;3,58
2016-08-15;0,6;0,23;4,33;22,75;29,25;56,04;3,0
2016-08-16;0,6;0,23;7,13;23,96;34,79;57,0;2,13
2016-08-17;0,6;0,26;7,5;27,21;38,17;50,5;2,5
2016-08-18;0,6;0,22;11,04;27,38;44,0;58,83;2,92
2016-08-19;0,61;0,23;10,38;28,42;43,96;63,24;2,68
2016-08-20;0,6;0,23;6,33;21,67;31,08;46,25;2,13
2016-08-21;0,6;0,2;3,5;19,38;24,58;52,79;3,13
2016-08-22;0,6;0,25;10,82;24,73;41,0;52,71;3,83
2016-08-23;0,6;0,26;11,13;31,0;47,83;53,83;4,46
2016-08-24;0,6;0,28;7,13;41,58;52,38;49,67;5,67
2016-08-25;0,6;0,29;10,38;38,5;54,13;59,54;6,71
2016-08-26;0,6;0,3;10,75;37,71;53,75;50,33;4,46
2016-08-27;0,6;0,27;3,54;27,42;32,83;47,04;3,92
2016-08-28;0,6;0,23;3,21;21,79;26,46;48,88;3,0
2016-08-29;0,6;0,24;4,79;22,42;29,71;50,75;2,25
2016-08-30;0,6;0,2;4,33;29,46;35,88;38,08;2,21
2016-08-31;0,6;0,25;10,04;29,88;44,83;46,08;3,79
2016-09-01;0,6;0,25;10,76;41,67;57,71;50,71;4,05
2016-09-02;0,6;0,25;9,21;38,96;52,75;51,27;3,17
2016-09-03;0,6;0,21;3,25;24,63;29,63;55,58;2,21
2016-09-04;0,6;0,2;1,96;19,13;21,71;61,58;2,25
2016-09-05;0,61;0,3;22,67;46,46;80,83;50,17;4,58
2016-09-06;0,6;0,28;13,54;46,96;67,25;46,88;3,96
2016-09-07;0,6;0,25;18,46;32,96;61,0;52,08;4,08
2016-09-08;0,6;0,27;15,92;36,58;60,33;49,46;3,46
2016-09-09;0,61;0,28;13,29;43,13;63,0;41,63;3,25
2016-09-10;0,92;0,25;2,71;30,5;34,42;56,33;2,38
2016-09-11;0,69;0,28;1,92;22,88;25,71;55,21;2,54
2016-09-12;0,6;0,32;15,38;41,29;64,54;40,38;2,58
2016-09-13;0,6;0,31;17,89;40,21;67,16;53,58;3,33
2016-09-14;0,61;0,25;13,96;26,71;47,63;47,36;2,32
2016-09-15;0,6;0,3;21,54;34,0;66,67;38,04;3,21
2016-09-16;0,62;0,38;26,35;38,45;78,25;34,67;3,5
2016-09-17;0,6;0,33;4,42;20,96;27,38;34,17;2,83
2016-09-18;0,6;0,34;4,04;14,29;20,25;41,13;2,54
2016-09-19;0,6;;9,75;30,04;44,67;33,42;3,29
2016-09-20;0,6;;13,04;41,42;61,17;28,21;3,21
2016-09-21;0,6;0,45;18,88;40,04;68,25;39,0;3,5
2016-09-22;0,6;0,41;18,54;32,46;60,54;46,92;3,58
2016-09-23;0,6;0,41;15,42;36,63;59,92;39,5;3,0
2016-09-24;0,65;0,4;14,0;35,17;56,58;37,38;2,33
2016-09-25;0,61;0,4;19,0;37,08;65,63;35,0;3,33
2016-09-26;0,62;0,38;29,25;41,21;85,54;28,88;3,17
2016-09-27;0,6;0,38;24,67;25,71;62,92;43,48;3,21
2016-09-28;0,6;0,35;12,96;25,04;44,71;54,42;3,13
2016-09-29;0,6;0,44;8,71;40,14;52,76;39,92;3,09
2016-09-30;0,6;0,33;19,21;45,0;73,79;34,57;3,21
2016-10-01;0,6;0,28;11,54;35,5;52,88;39,29;3,21
2016-10-02;0,62;0,27;4,71;27,71;34,63;48,82;3,0
2016-10-03;0,61;0,23;13,88;22,79;44,21;50,92;3,13
2016-10-04;0,61;0,29;32,21;34,25;83,0;43,63;3,38
2016-10-05;0,63;0,3;22,59;45,09;79,41;45,64;3,77
2016-10-06;0,6;0,38;17,43;60,26;86,7;24,13;3,57
2016-10-07;0,6;0,44;19,58;46,42;75,92;31,83;3,04
2016-10-08;0,6;;17,46;28,92;55,5;41,79;2,92
2016-10-09;0,6;;4,25;29,96;36,29;36,71;3,29
2016-10-10;0,6;0,5;28,25;53,83;96,88;12,13;3,88
2016-10-11;0,6;0,42;34,33;36,46;88,58;39,04;4,0
2016-10-12;0,61;0,41;7,96;44,79;56,79;24,29;4,04
2016-10-13;0,6;0,4;26,79;58,92;99,63;15,92;2,71
2016-10-14;0,61;0,25;18,42;40,29;67,83;33,25;2,38
2016-10-15;0,62;0,3;22,88;38,38;72,92;26,88;3,42
2016-10-16;0,61;0,25;10,08;35,79;51,0;33,13;3,54
2016-10-17;0,63;0,29;34,35;56,95;109,05;10,35;3,71
2016-10-18;0,6;0,25;27,04;39,46;80,54;24,29;2,96
2016-10-19;0,63;0,25;35,71;38,54;92,96;32,92;3,63
2016-10-20;0,65;0,27;22,92;29,04;63,54;46,58;3,04
2016-10-21;0,6;0,23;26,13;55,75;95,33;11,25;2,88
2016-10-22;0,62;0,27;19,29;44,79;73,79;20,08;3,21
2016-10-23;0,62;0,32;23,08;36,79;71,75;17,83;3,38
2016-10-24;0,64;0,31;36,83;48,63;104,83;14,04;4,08
2016-10-25;0,67;0,4;75,67;52,21;167,5;4,71;3,46
2016-10-26;0,63;0,62;75,04;44,25;158,54;2,23;3,67
2016-10-27;0,66;0,63;41,8;33,7;96,9;21,75;3,55
2016-10-28;0,6;0,69;70,33;49,25;156,46;20,17;3,33
2016-10-29;0,6;0,62;25,58;38,88;77,58;21,25;3,46
2016-10-30;0,6;0,57;9,96;27,33;42,08;36,63;3,75
2016-10-31;0,63;0,63;41,29;48,17;110,92;16,88;3,96
2016-11-01;0,6;0,49;15,17;35,75;58,79;29,88;3,04
2016-11-02;0,61;0,49;29,96;48,75;94,38;16,79;3,17
2016-11-03;0,63;0,52;40,71;43,58;105,38;23,25;3,46
2016-11-04;0,7;0,58;49,5;59,63;134,71;5,71;3,25
2016-11-05;0,62;0,44;13,04;24,33;44,17;33,0;2,5
2016-11-06;0,6;0,42;2,75;17,33;21,38;45,04;2,0
2016-11-07;0,6;0,55;29,46;46,79;91,33;21,38;2,63
2016-11-08;0,6;0,54;11,92;30,25;48,17;29,13;2,71
2016-11-09;0,6;0,43;3,96;26,13;32,13;38,75;2,29
2016-11-10;0,6;0,36;13,46;37,88;58,21;28,58;2,58
2016-11-11;0,6;0,51;45,92;54,46;124,21;15,38;3,71
2016-11-12;0,64;0,59;34,71;47,17;99,54;19,0;3,83
2016-11-13;0,6;0,57;21,33;42,25;74,58;11,71;4,08
2016-11-14;0,6;0,57;20,0;44,92;75,33;12,0;3,83
2016-11-15;0,84;0,47;73,37;59,58;171,53;14,33;3,72
2016-11-16;0,88;0,38;59,79;50,96;141,79;13,33;3,46
2016-11-17;0,79;0,44;52,04;50,91;130,17;11,22;3,39
2016-11-18;0,8;0,52;48,5;47,88;121,67;22,88;3,58
2016-11-19;0,67;0,46;23,21;35,04;70,17;26,42;2,0
2016-11-20;0,64;0,45;9,92;29,96;44,71;33,83;2,83
2016-11-21;0,63;0,56;8,17;25,08;37,46;42,33;1,0
2016-11-22;0,62;0,47;24,13;46,54;82,96;21,25;1,88
2016-11-23;0,6;0,44;4,29;25,17;31,67;47,23;1,25
2016-11-24;0,64;0,39;38,0;45,38;103,0;20,68;1,68
2016-11-25;0,6;0,46;61,88;52,63;146,63;8,38;2,25
2016-11-26;0,6;0,43;18,83;35,67;64,33;20,29;1,96
2016-11-27;0,6;0,38;2,5;26,63;30,42;45,88;1,21
2016-11-28;0,74;0,5;52,42;45,46;125,21;15,17;2,04
2016-11-29;0,77;0,47;44,71;36,75;105,04;21,33;2,38
2016-11-30;0,9;0,48;47,33;46,92;119,0;25,79;2,33
2016-12-01;0,69;0,52;57,63;47,38;135,21;13,38;2,83
2016-12-02;0,62;0,46;44,38;50,33;117,71;8,13;2,33
2016-12-03;0,78;0,48;24,63;40,5;77,83;14,29;2,04
2016-12-04;0,72;0,46;7,79;32,17;43,75;30,71;2,46
2016-12-05;0,6;0,41;2,71;23,29;27,17;52,67;1,0
2016-12-06;0,76;0,5;24,83;42,54;79,96;19,67;1,96
2016-12-07;0,89;0,45;63,52;52,22;148,74;11,78;2,74
2016-12-08;0,8;0,3;31,21;41,17;88,33;17,21;2,25
2016-12-09;0,75;0,29;31,42;44,96;92,58;17,5;2,54
2016-12-10;0,67;0,29;16,71;39,5;64,67;18,88;2,54
2016-12-11;0,63;0,26;10,63;35,04;50,96;13,33;2,42
2016-12-12;0,67;0,3;39,67;48,08;108,29;6,67;3,0
2016-12-13;0,66;0,32;77,58;56,08;174,25;10,58;3,46
2016-12-14;0,73;0,39;62,25;53,96;148,54;9,71;2,88
2016-12-15;0,8;0,32;86,79;55,71;188,08;3,71;3,04
2016-12-16;0,85;0,35;60,29;46,71;138,54;21,29;3,25
2016-12-17;0,6;0,26;10,88;22,71;39,21;47,25;1,46
2016-12-18;0,6;0,25;7,5;32,42;43,58;28,13;2,0
2016-12-19;0,6;0,3;30,04;53,38;98,67;13,71;1,79
2016-12-20;0,6;0,26;7,47;34,93;46,4;30,25;1,76
2016-12-21;0,6;0,24;12,3;37,13;55,7;9,3;2,0
2016-12-22;0,6;0,3;38,5;50,42;108,71;13,33;2,46
2016-12-23;0,6;0,23;17,13;38,33;64,08;10,29;2,13
2016-12-24;0,6;0,23;8,83;27,0;40,17;14,96;2,0
2016-12-25;0,6;0,2;3,92;17,54;23,25;20,75;1,96
2016-12-26;0,62;0,28;20,83;28,63;60,0;14,33;2,08
2016-12-27;1,05;0,37;68,08;47,33;151,08;5,96;3,08
2016-12-28;0,69;0,33;47,71;44,75;117,13;9,08;2,96
2016-12-29;0,68;0,29;40,5;44,21;105,67;10,38;2,75
2016-12-30;0,68;0,36;47,63;48,54;120,96;9,71;3,17
2016-12-31;0,76;0,37;27,21;42,71;83,79;10,79;2,46
2017-01-01;0,6;0,26;11,04;28,71;45,38;16,04;2,04
2017-01-02;0,6;0,27;17,92;38,17;65,13;15,21;2,25
2017-01-03;0,6;0,27;35,38;39,04;92,58;7,63;2,71
2017-01-04;0,6;0,27;27,58;45,63;87,17;11,75;2,83
2017-01-05;0,6;0,28;24,17;41,54;77,92;16,33;2,38
2017-01-06;0,62;0,29;21,46;39,17;71,5;17,58;2,38
2017-01-07;0,75;0,35;27,29;43,54;84,63;17,13;3,13
2017-01-08;0,61;0,3;4,83;31,54;38,58;27,42;3,04
2017-01-09;0,6;0,35;22,91;47,32;82,05;15,39;2,91
2017-01-10;0,62;0,47;49,63;50,96;126,13;10,25;3,38
2017-01-11;0,68;0,45;59,54;43,42;133,88;24,54;3,63
2017-01-12;0,6;0,39;31,13;42,25;89,29;16,92;2,88
2017-01-13;0,6;0,32;4,83;25,96;32,96;43,71;2,04
2017-01-14;0,6;0,34;9,25;33,33;47,04;37,46;2,13
2017-01-15;0,62;0,39;16,75;35,67;61,0;37,17;2,29
2017-01-16;0,75;0,48;50,91;57,35;134,87;18,78;3,5
2017-01-17;0,75;0,42;30,43;43,22;89,48;35,18;2,61
2017-01-18;0,66;0,47;23,58;49,17;84,88;20,67;3,42
2017-01-19;0,6;0,44;9,33;31,33;45,38;34,67;2,79
2017-01-20;0,6;0,45;2,54;23,21;26,92;46,11;2,04
2017-01-21;0,61;0,4;1,92;15,38;18,08;58,04;2,0
2017-01-22;0,6;0,41;2,21;17,71;20,83;53,96;2,0
2017-01-23;0,65;0,45;28,33;51,04;93,92;21,96;2,46
2017-01-24;0,74;0,48;45,73;53,27;123,05;12,67;2,59
2017-01-25;0,63;0,45;34,0;44,67;96,13;26,14;2,79
2017-01-26;0,6;0,52;43,08;57,54;122,96;11,0;2,63
2017-01-27;0,65;0,53;42,79;59,33;124,13;25,29;2,88
2017-01-28;0,65;0,48;26,46;38,13;78,33;40,75;2,21
2017-01-29;0,69;0,45;18,08;30,92;58,33;30,25;2,17
2017-01-30;0,65;0,5;42,04;47,71;111,92;19,21;2,79
2017-01-31;0,7;0,54;45,79;38,79;108,25;26,75;2,88
2017-02-01;0,62;0,48;34,33;42,29;94,29;32,92;2,75
2017-02-02;0,63;0,47;22,63;38,17;72,08;30,83;2,38
2017-02-03;0,7;0,4;19,63;43,67;73,46;35,25;2,25
2017-02-04;0,6;0,4;6,46;27,96;37,54;52,21;2,0
2017-02-05;0,6;0,33;2,79;9,75;13,83;62,79;2,0
2017-02-06;0,6;0,35;2,67;18,25;22,21;53,26;1,92
2017-02-07;0,7;0,48;23,38;44,54;80,0;22,92;2,5
2017-02-08;0,6;0,45;20,22;33,89;64,28;39,83;2,32
2017-02-09;0,61;0,48;32,92;55,33;105,29;25,83;2,54
2017-02-10;0,6;0,54;48,33;60,13;133,38;22,92;3,13
2017-02-11;0,6;0,5;14,08;35,75;57,0;41,17;2,54
2017-02-12;0,6;0,4;1,46;15,13;17,38;74,5;2,0
2017-02-13;0,6;0,4;2,79;26,83;30,63;64,17;2,08
2017-02-14;0,6;0,45;22,96;41,5;76,29;48,92;2,29
2017-02-15;0,6;0,45;22,58;36,92;71,25;46,75;2,42
2017-02-16;0,61;0,52;39,13;43,38;102,67;44,17;2,5
2017-02-17;0,64;0,46;35,17;43,96;97,13;33,29;2,5
2017-02-18;0,61;0,58;23,17;44,0;79,04;31,29;2,42
2017-02-19;0,6;0,51;11,79;32,79;50,75;43,25;2,54
2017-02-20;0,6;0,52;24,67;51,0;88,04;21,95;2,38
2017-02-21;;0,47;15,4;45,35;68,6;28,17;2,5
2017-02-22;;0,5;26,83;55,13;95,83;26,0;3,17
2017-02-23;0,6;0,51;38,29;61,5;119,63;14,58;3,13
2017-02-24;0,6;0,59;49,38;58,08;133,29;15,96;2,79
2017-02-25;0,6;0,47;15,67;33,71;57,46;36,33;2,13
2017-02-26;0,6;0,45;8,33;25,67;38,13;46,21;2,08
2017-02-27;0,6;0,46;22,92;37,38;72,04;49,54;2,29
2017-02-28;0,6;0,4;2,71;22,63;26,29;53,54;1,96
2017-03-01;0,6;0,4;7,38;29,0;40,08;53,75;2,54
2017-03-02;0,6;0,44;16,58;43,38;68,29;37,58;2,29
2017-03-03;0,6;0,45;19,92;43,67;74,0;42,5;2,21
2017-03-04;0,6;0,33;2,25;13,46;16,88;65,0;1,96
2017-03-05;0,6;0,43;11,71;36,92;54,54;33,25;2,04
2017-03-06;0,6;0,44;26,0;33,88;73,17;43,86;2,38
2017-03-07;0,6;0,39;3,45;23,35;28,55;58,67;1,95
2017-03-08;0,6;0,53;37,63;49,04;106,13;35,0;2,58
2017-03-09;;0,59;42,17;55,29;119,21;35,08;3,0
2017-03-10;;0,56;47,21;54,38;126,0;35,63;3,04
2017-03-11;;0,52;12,33;44,08;62,46;49,92;2,5
2017-03-12;;0,48;13,04;29,46;49,21;56,5;2,38
2017-03-13;;0,43;10,29;31,25;46,79;51,46;2,13
2017-03-14;;0,48;17,5;41,88;68,25;39,75;2,38
2017-03-15;;0,53;22,46;46,71;80,75;41,46;4,08
2017-03-16;0,63;0,55;20,13;49,33;79,92;47,96;2,88
2017-03-17;0,6;0,36;12,92;44,79;64,21;56,21;2,54
2017-03-18;0,6;0,22;5,79;41,5;50,25;58,21;2,29
2017-03-19;0,6;0,23;6,29;35,58;44,79;58,42;2,13
2017-03-20;0,6;0,22;21,9;50,9;84,05;51,42;2,5
2017-03-21;0,6;0,24;30,25;39,83;85,79;55,25;2,54
2017-03-22;0,6;0,23;16,92;34,83;60,21;54,46;2,17
2017-03-23;0,6;0,21;8,83;38,0;51,08;49,33;2,0
2017-03-24;0,64;0,22;22,42;54,79;88,67;33,04;2,29
2017-03-25;0,62;0,2;3,42;23,75;28,63;66,29;1,58
2017-03-26;0,6;0,21;8,13;33,0;45,13;51,87;2,0
2017-03-27;0,6;0,25;24,67;42,79;79,96;47,88;2,38
2017-03-28;0,61;0,25;25,04;44,58;82,67;46,79;2,33
2017-03-29;0,61;0,25;18,13;50,5;77,96;42,83;2,29
2017-03-30;0,6;0,21;15,29;42,67;65,75;50,71;2,29
2017-03-31;0,6;0,23;27,71;46,58;88,46;47,82;2,38
2017-04-01;0,61;0,2;6,67;31,75;41,5;57,13;1,96
2017-04-02;0,62;0,22;6,54;30,92;40,75;47,54;2,0
2017-04-03;0,61;0,22;7,63;43,11;54,58;40,17;2,05
2017-04-04;0,6;0,21;13,71;38,25;58,83;51,13;2,17
2017-04-05;0,6;0,24;22,29;48,63;82,42;47,83;2,25
2017-04-06;0,6;0,2;11,58;37,71;55,04;51,17;2,13
2017-04-07;0,6;0,21;13,21;41,08;60,96;51,46;2,08
2017-04-08;0,6;0,21;8,79;36,75;49,71;59,46;2,04
2017-04-09;0,6;0,2;4,08;31,67;37,71;62,38;2,04
2017-04-10;0,6;0,21;10,33;39,21;54,63;59,0;2,21
2017-04-11;0,61;0,21;10,5;42,33;57,92;60,92;2,17
2017-04-12;0,6;0,23;11,63;31,92;49,29;65,54;2,17
2017-04-13;0,6;0,22;11,79;35,13;52,88;61,25;2,08
2017-04-14;0,6;0,21;6,46;35,08;44,42;56,79;2,17
