date;no;no2;nox;so2
2018-09-10;10,42;35,08;50,63;1,5
2018-09-11;5,67;27,17;35,67;1,83
2018-09-12;14,04;40,88;62,21;1,67
2018-09-13;11,38;31,58;48,83;1,63
2018-09-14;17,17;34,21;60,42;1,88
2018-09-15;7,42;29,38;40,46;1,46
2018-09-16;5,58;22,67;31,0;1,5
2018-09-17;12,79;25,63;44,92;1,67
2018-09-18;19,38;44,38;73,96;1,58
2018-09-19;15,96;27,5;51,71;1,38
2018-09-20;9,83;37,58;52,33;1,67
2018-09-21;11,75;38,29;56,21;2,17
2018-09-22;8,5;30,08;42,92;1,58
2018-09-23;4,75;23,38;30,29;1,29
2018-09-24;10,63;25,75;41,79;1,58
2018-09-25;7,04;26,46;37,21;2,33
2018-09-26;2,96;18,25;22,67;2,0
2018-09-27;13,89;36,84;58,05;2,1
2018-09-28;16,04;47,08;71,63;2,13
2018-09-29;7,0;44,08;54,79;4,75
2018-09-30;3,21;29,54;34,38;2,38
2018-10-01;2,92;24,75;29,17;1,79
2018-10-02;7,79;35,79;47,58;2,38
2018-10-03;13,08;49,5;69,29;4,46
2018-10-04;11,46;42,38;60,0;2,92
2018-10-05;10,79;44,71;61,38;2,42
2018-10-06;11,42;38,17;55,83;1,92
2018-10-07;2,96;22,92;27,25;1,25
2018-10-08;18,83;41,75;70,5;1,75
2018-10-09;9,0;37,81;51,29;1,43
2018-10-10;6,08;32,33;41,08;1,21
2018-10-11;25,75;37,13;76,58;1,67
2018-10-12;15,5;35,29;58,67;1,46
2018-10-13;16,13;38,08;62,58;1,33
2018-10-14;10,54;18,54;33,96;1,25
2018-10-15;9,21;32,29;45,83;1,29
2018-10-16;26,17;38,58;78,25;2,21
2018-10-17;8,92;42,17;55,58;1,88
2018-10-18;12,5;38,29;57,29;1,38
2018-10-19;9,13;47,17;60,79;1,42
2018-10-20;6,92;35,67;46,33;1,29
2018-10-21;6,92;31,46;41,79;1,42
2018-10-22;20,0;35,42;65,83;1,63
2018-10-23;11,29;42,58;59,92;1,63
2018-10-24;5,9;33,9;42,86;1,57
2018-10-25;19,67;47,63;77,67;2,54
2018-10-26;31,38;52,63;100,71;1,88
2018-10-27;8,21;39,58;51,79;1,0
2018-10-28;5,46;26,25;34,38;1,0
2018-10-29;5,67;24,96;33,5;1,0
2018-10-30;19,42;44,79;74,17;1,54
2018-10-31;10,08;40,58;55,96;1,0
2018-11-01;9,63;33,29;47,83;1,21
2018-11-02;37,96;44,88;102,5;1,96
2018-11-03;9,96;31,33;46,5;1,63
2018-11-04;7,63;32,79;44,21;2,0
2018-11-05;37,92;34,92;92,71;1,79
2018-11-06;14,79;37,5;60,17;1,21
2018-11-07;44,55;55,27;123,14;2,77
2018-11-08;67,0;58,38;160,71;2,83
2018-11-09;24,96;47,88;86,04;1,29
2018-11-10;13,17;37,38;57,42;1,5
2018-11-11;17,88;37,88;65,17;1,54
2018-11-12;36,55;42,95;98,85;1,65
2018-11-13;21,17;44,0;76,13;1,67
2018-11-14;22,46;41,75;75,79;1,42
2018-11-15;13,96;46,21;67,46;1,08
2018-11-16;22,04;51,92;85,67;1,29
2018-11-17;2,88;31,29;35,5;1,04
2018-11-18;1,71;18,79;20,67;1,04
2018-11-19;10,54;39,96;55,67;1,08
2018-11-20;49,58;56,0;131,75;1,88
2018-11-21;44,46;52,29;120,13;2,04
2018-11-22;70,29;54,88;162,33;3,0
2018-11-23;42,04;48,04;112,17;1,75
2018-11-24;19,29;42,58;72,0;1,71
2018-11-25;14,33;39,83;61,58;1,88
2018-11-26;18,55;39,64;67,59;1,59
2018-11-27;32,17;46,5;95,46;2,0
2018-11-28;49,75;51,33;127,25;3,33
2018-11-29;81,88;55,29;180,13;4,08
2018-11-30;54,08;51,25;134,0;2,79
2018-12-01;14,54;37,46;59,54;2,04
2018-12-02;9,79;32,33;47,17;2,67
2018-12-03;24,63;41,71;79,46;2,83
2018-12-04;42,67;34,96;100,13;2,42
2018-12-05;44,5;37,04;105,0;2,38
2018-12-06;12,25;26,88;45,63;2,0
2018-12-07;14,58;31,0;53,21;1,92
2018-12-08;14,33;31,08;52,92;2,29
2018-12-09;10,46;34,38;50,38;3,08
2018-12-10;51,88;52,5;131,71;3,75
2018-12-11;53,32;48,09;129,91;2,86
2018-12-12;49,96;48,83;125,25;3,13
2018-12-13;95,88;52,0;198,5;3,88
2018-12-14;52,63;48,13;128,5;2,71
2018-12-15;23,13;43,79;78,96;2,25
2018-12-16;11,63;33,17;50,75;2,54
2018-12-17;13,13;37,79;57,71;2,04
2018-12-18;67,33;55,38;158,0;3,79
2018-12-19;41,83;49,58;113,33;3,08
2018-12-20;70,42;57,96;165,13;4,46
2018-12-21;35,54;42,08;96,21;3,21
2018-12-22;14,04;37,46;58,88;2,79
2018-12-23;10,38;28,42;43,96;2,71
2018-12-24;17,0;31,83;57,67;2,21
2018-12-25;23,58;30,0;65,79;2,04
2018-12-26;30,25;31,75;77,75;2,5
2018-12-27;26,0;32,95;72,35;2,1
2018-12-28;20,42;27,38;58,46;1,96
2018-12-29;6,92;19,96;30,29;1,29
2018-12-30;5,33;20,08;28,08;1,79
2018-12-31;14,25;32,54;54,13;2,21
2019-01-01;10,17;25,75;41,08;1,21
2019-01-02;8,04;23,42;35,58;1,13
2019-01-03;27,96;37,0;79,5;2,04
2019-01-04;41,79;44,79;108,58;3,25
2019-01-05;14,96;32,83;55,58;2,54
2019-01-06;3,29;19,63;24,46;1,83
2019-01-07;17,32;40,09;66,41;2,9
2019-01-08;11,17;35,5;52,33;1,75
2019-01-09;15,67;38,88;62,67;1,71
2019-01-10;36,88;50,83;107,04;2,42
2019-01-11;26,25;47,79;87,83;2,63
2019-01-12;12,88;39,83;59,38;2,54
2019-01-13;6,21;29,83;39,21;2,0
2019-01-14;31,29;39,04;86,88;2,17
2019-01-15;45,75;44,58;114,25;2,42
2019-01-16;46,25;45,58;116,29;2,38
2019-01-17;19,79;41,58;71,88;1,58
2019-01-18;15,64;37,5;61,45;1,23
2019-01-19;17,04;35,71;61,46;1,88
2019-01-20;16,71;37,04;62,42;1,29
2019-01-21;39,67;40,21;100,63;2,13
2019-01-22;22,88;44,08;79,04;2,21
2019-01-23;16,08;41,17;65,58;1,58
2019-01-24;5,88;33,0;41,83;1,17
2019-01-25;54,04;67,67;150,0;4,33
2019-01-26;18,04;37,46;64,92;2,75
2019-01-27;12,21;24,63;43,08;1,71
2019-01-28;9,25;35,67;49,42;1,21
2019-01-29;20,22;45,22;76,17;1,7
2019-01-30;5,63;28,29;36,83;1,04
2019-01-31;31,47;55,0;102,74;2,37
2019-02-01;14,0;36,3;57,39;1,13
2019-02-02;2,88;20,79;25,0;1,0
2019-02-03;3,0;23,29;27,58;1,21
2019-02-04;28,19;45,57;88,19;3,45
2019-02-05;46,29;50,33;120,88;6,92
2019-02-06;35,67;42,13;96,71;4,75
2019-02-07;42,5;41,92;106,75;5,08
2019-02-08;44,08;38,54;105,75;4,25
2019-02-09;22,33;42,75;76,46;6,0
2019-02-10;13,04;34,21;53,83;4,25
2019-02-11;11,92;42,92;60,96;3,71
2019-02-12;23,42;51,42;86,96;4,88
2019-02-13;35,17;54,67;108,33;5,13
2019-02-14;30,92;53,58;100,79;4,25
2019-02-15;36,88;55,63;111,83;4,88
2019-02-16;20,71;58,83;90,5;7,17
2019-02-17;16,5;50,96;76,33;6,63
2019-02-18;12,36;48,21;67,0;4,18
2019-02-19;32,67;46,54;96,58;4,54
2019-02-20;39,04;50,54;110,04;4,79
2019-02-21;26,13;43,42;83,21;4,88
2019-02-22;23,42;52,29;87,92;4,58
2019-02-23;8,88;34,67;47,96;4,54
2019-02-24;7,67;38,21;49,83;4,38
2019-02-25;30,83;51,58;98,67;7,21
2019-02-26;21,63;58,33;91,13;7,38
2019-02-27;19,83;53,29;83,46;6,21
2019-02-28;29,18;59,09;103,64;6,0
2019-03-01;25,04;48,75;86,88;4,17
2019-03-02;14,71;39,0;61,42;3,71
2019-03-03;6,63;30,58;40,63;4,63
2019-03-04;10,58;36,58;52,67;4,46
2019-03-05;19,09;31,27;60,32;4,0
2019-03-06;28,75;42,67;86,08;4,08
2019-03-07;10,13;26,92;42,17;2,13
2019-03-08;19,58;41,38;70,92;3,67
2019-03-09;15,92;39,25;63,29;4,5
2019-03-10;6,38;38,04;47,71;6,17
2019-03-11;10,67;32,5;49,0;3,67
2019-03-12;19,54;33,21;62,79;2,92
2019-03-13;17,92;38,88;65,92;2,67
2019-03-14;6,78;30,48;40,83;2,64
2019-03-15;5,42;32,75;40,96;1,92
2019-03-16;11,96;37,08;55,38;3,79
2019-03-17;4,5;30,17;36,83;2,75
2019-03-18;7,21;33,33;44,08;2,83
2019-03-19;8,58;45,33;58,25;4,58
2019-03-20;12,54;40,42;59,38;3,67
2019-03-21;9,21;51,08;65,04;4,83
2019-03-22;11,71;63,88;81,5;6,04
2019-03-23;6,79;49,46;59,58;6,13
2019-03-24;3,21;40,04;44,75;6,13
2019-03-25;9,63;43,83;58,38;6,38
2019-03-26;6,25;44,33;54,0;3,0
2019-03-27;9,29;46,1;60,0;3,48
2019-03-28;7,71;42,79;54,29;3,88
2019-03-29;10,83;44,25;60,63;3,54
2019-03-30;5,33;34,04;41,96;3,71
2019-03-31;2,65;26,22;30,09;3,13
2019-04-01;12,29;35,0;53,54;3,58
2019-04-02;;38,83;59,17;4,13
2019-04-03;3,29;22,88;27,75;2,0
2019-04-04;6,38;29,08;38,75;2,13
2019-04-05;21,04;38,0;69,71;3,0
2019-04-06;3,29;18,25;23,25;1,54
2019-04-07;3,33;25,33;30,29;2,5
2019-04-08;15,42;32,79;55,96;3,33
2019-04-09;11,71;44,95;62,71;2,18
2019-04-10;8,33;44,58;57,25;2,5
2019-04-11;5,54;42,13;50,54;3,04
2019-04-12;4,29;35,79;42,38;2,96
2019-04-13;3,46;30,88;35,88;3,04
2019-04-14;3,0;33,67;38,25;4,29
2019-04-15;2,79;27,38;31,38;3,38
2019-04-16;12,33;36,46;55,13;3,54
2019-04-17;12,83;30,38;50,04;3,83
2019-04-18;2,75;31,33;35,17;3,5
2019-04-19;1,25;16,25;18,0;2,96
2019-04-20;1,08;17,5;18,54;2,38
2019-04-21;1,29;12,58;13,92;3,0
2019-04-22;1,04;13,17;14,17;2,13
2019-04-23;8,5;30,0;42,54;1,96
2019-04-24;6,13;20,38;29,63;1,92
2019-04-25;3,25;20,83;25,71;1,58
2019-04-26;4,17;28,54;34,92;3,21
2019-04-27;5,13;28,0;35,71;2,92
2019-04-28;2,83;21,88;25,96;2,17
2019-04-29;2,45;14,77;18,32;1,59
2019-04-30;3,0;16,04;20,29;1,38
2019-05-01;2,58;15,46;19,46;1,54
2019-05-02;13,75;35,67;56,79;2,75
2019-05-03;14,92;57,58;80,33;1,54
2019-05-04;3,54;22,83;27,92;1,5
2019-05-05;2,29;18,58;21,83;1,79
2019-05-06;8,0;26,29;38,13;2,75
2019-05-07;20,13;37,38;68,0;2,5
2019-05-08;3,17;18,71;23,21;1,58
2019-05-09;6,25;25,38;34,67;2,25
2019-05-10;9,88;43,92;59,04;5,25
2019-05-11;4,83;25,29;32,58;2,25
2019-05-12;2,54;17,17;20,92;2,21
2019-05-13;8,58;29,17;42,08;2,58
2019-05-14;9,52;33,81;48,52;2,9
2019-05-15;6,58;24,63;34,5;2,58
2019-05-16;8,33;36,04;48,75;3,13
2019-05-17;3,67;39,71;45,08;2,0
2019-05-18;2,04;17,0;19,88;1,88
2019-05-19;2,33;21,71;25,17;2,33
2019-05-20;6,13;27,04;36,46;2,5
2019-05-21;10,54;31,75;47,83;3,0
2019-05-22;9,33;27,63;41,63;3,0
2019-05-23;8,09;33,0;45,5;3,04
2019-05-24;8,5;42,5;55,54;2,04
2019-05-25;4,17;29,21;35,42;1,92
2019-05-26;3,88;21,0;27,08;2,42
2019-05-27;4,67;23,46;30,71;2,67
2019-05-28;5,96;22,13;31,13;2,25
2019-05-29;4,42;20,71;26,96;2,58
2019-05-30;12,58;30,25;49,21;3,33
2019-05-31;12,13;37,33;55,83;4,04
2019-06-01;3,96;28,42;34,46;4,17
2019-06-02;3,04;23,25;27,58;3,13
2019-06-03;7,04;31,83;42,5;3,13
2019-06-04;9,79;36,04;50,71;2,71
2019-06-05;3,63;31,46;36,75;2,17
2019-06-06;7,5;16,0;27,29;2,25
2019-06-07;4,46;26,54;33,29;2,29
2019-06-08;4,25;32,71;39,0;3,88
2019-06-09;2,08;30,58;33,67;3,75
2019-06-10;3,83;24,71;30,5;3,13
2019-06-11;11,67;40,42;57,79;2,04
2019-06-12;12,0;33,95;52,1;2,32
2019-06-13;9,88;33,17;48,17;2,96
2019-06-14;10,79;41,25;57,71;3,63
2019-06-15;6,42;30,75;40,33;2,83
2019-06-16;4,54;26,21;32,96;3,0
2019-06-17;9,83;33,96;48,92;3,54
2019-06-18;8,92;34,54;47,96;3,25
2019-06-19;9,29;30,92;44,92;2,5
2019-06-20;4,75;28,67;35,88;2,25
2019-06-21;3,64;27,64;33,0;2,64
2019-06-22;4,71;26,33;33,42;2,75
2019-06-23;3,13;19,08;23,58;3,46
2019-06-24;5,46;31,29;39,75;3,75
2019-06-25;3,13;28,17;32,79;2,54
2019-06-26;3,29;35,75;40,71;3,5
2019-06-27;12,38;56,42;75,33;5,79
2019-06-28;9,38;48,79;63,04;4,75
2019-06-29;4,71;55,71;62,75;6,21
2019-06-30;3,75;31,13;36,58;2,21
2019-07-01;12,75;46,04;65,38;2,13
2019-07-02;4,88;31,58;39,08;1,96
2019-07-03;7,64;40,36;51,82;2,74
2019-07-04;4,67;33,46;40,25;2,33
2019-07-05;8,67;36,71;50,13;2,46
2019-07-06;3,71;24,71;30,04;1,96
2019-07-07;3,38;23,42;28,29;1,88
2019-07-08;10,79;54,29;70,71;1,96
2019-07-09;4,71;29,75;37,08;2,0
2019-07-10;5,33;30,75;38,83;2,42
2019-07-11;7,63;36,08;47,54;2,17
2019-07-12;8,46;29,08;41,92;2,0
2019-07-13;6,13;32,33;41,5;2,33
2019-07-14;2,75;26,54;30,58;2,5
2019-07-15;3,92;24,0;29,92;2,33
2019-07-16;7,86;35,32;47,23;2,45
2019-07-17;11,92;37,67;55,58;2,17
2019-07-18;6,71;30,79;40,96;2,96
2019-07-19;10,54;26,29;42,42;2,29
2019-07-20;4,79;24,63;31,79;2,08
2019-07-21;2,75;18,92;23,04;2,17
2019-07-22;13,33;34,29;54,71;2,83
2019-07-23;6,83;35,67;46,08;2,63
2019-07-24;15,92;31,42;55,5;2,21
2019-07-25;11,63;28,04;45,67;1,79
2019-07-26;9,75;35,21;49,96;2,33
2019-07-27;2,42;18,25;21,96;1,88
2019-07-28;2,42;14,96;18,5;2,29
2019-07-29;8,63;27,0;39,88;2,17
2019-07-30;8,54;22,5;35,42;2,04
2019-07-31;3,81;18,48;24,24;2,62
2019-08-01;8,08;30,13;42,21;3,71
2019-08-02;8,25;36,96;49,25;3,92
2019-08-03;2,75;27,46;31,79;3,46
2019-08-04;2,21;20,96;24,21;2,46
2019-08-05;6,79;33,58;43,83;3,63
2019-08-06;6,67;24,79;35,0;2,92
2019-08-07;1,96;16,83;19,83;2,25
2019-08-08;6,71;21,79;31,96;2,29
2019-08-09;9,88;25,88;41,04;2,29
2019-08-10;1,79;14,92;17,63;1,92
2019-08-11;2,46;14,33;18,0;2,83
2019-08-12;3,08;18,46;23,29;2,54
2019-08-13;3,13;18,58;23,33;2,58
2019-08-14;4,52;23,57;30,65;2,74
2019-08-15;3,46;21,29;26,58;2,88
2019-08-16;3,17;19,33;24,0;2,0
2019-08-17;4,38;20,42;27,21;2,46
2019-08-18;3,75;22,38;27,96;2,42
2019-08-19;3,33;22,71;27,54;2,63
2019-08-20;2,54;20,04;23,75;3,0
2019-08-21;3,92;21,79;27,96;2,96
2019-08-22;5,92;23,71;32,63;3,0
2019-08-23;4,29;31,83;38,29;3,42
2019-08-24;3,92;31,5;37,46;5,33
2019-08-25;2,38;21,46;25,0;3,79
2019-08-26;7,54;32,38;43,75;4,42
2019-08-27;5,13;39,71;47,46;2,63
2019-08-28;8,63;26,38;39,54;3,67
2019-08-29;7,08;35,71;46,38;3,33
2019-08-30;6,17;36,83;45,88;3,79
2019-08-31;2,67;30,96;34,75;4,46
2019-09-01;2,21;20,54;23,71;3,54
2019-09-02;3,87;21,61;27,57;2,96
2019-09-03;3,58;19,79;24,92;2,67
2019-09-04;7,42;31,75;42,79;4,71
2019-09-05;2,92;22,17;26,5;3,0
2019-09-06;4,04;22,46;28,63;3,21
2019-09-07;2,33;17,63;21,17;2,88
2019-09-08;2,29;19,08;22,46;2,92
2019-09-09;4,17;21,71;27,88;2,79
2019-09-10;7,25;37,21;47,88;2,29
2019-09-11;1,71;14,5;16,63;2,25
2019-09-12;5,33;33,13;41,17;4,0
2019-09-13;12,92;48,5;68,0;3,96
2019-09-14;3,46;27,58;32,88;3,96
2019-09-15;2,75;22,54;26,67;3,79
2019-09-16;15,86;50,77;74,82;4,79
2019-09-17;19,5;48,54;78,25;3,67
2019-09-18;10,54;48,67;64,5;2,75
2019-09-19;12,33;35,25;53,79;2,5
2019-09-20;15,38;38,92;62,29;3,0
2019-09-21;2,83;26,38;30,33;1,04
2019-09-22;2,29;20,63;23,96;1,08
2019-09-23;11,08;26,75;43,63;1,46
2019-09-24;13,54;32,04;52,46;1,83
2019-09-25;2,08;17,75;20,67;1,33
2019-09-26;14,5;27,71;49,38;2,17
2019-09-27;14,33;37,33;59,05;1,57
2019-09-28;4,5;28,08;34,88;1,46
2019-09-29;4,04;22,79;28,58;1,13
2019-09-30;14,0;29,13;50,33;1,38
2019-10-01;13,42;32,96;53,63;1,21
2019-10-02;5,63;19,67;27,75;1,5
2019-10-03;5,17;30,46;38,13;1,54
2019-10-04;16,71;45,5;71,04;2,58
2019-10-05;5,54;29,08;37,17;1,42
2019-10-06;2,46;19,96;23,21;1,04
2019-10-07;5,38;30,54;38,46;1,46
2019-10-08;21,33;37,42;69,92;1,92
2019-10-09;19,24;36,19;65,43;1,48
2019-10-10;7,33;30,79;41,96;1,0
2019-10-11;17,54;42,33;69,0;1,46
2019-10-12;13,29;26,71;46,88;1,04
2019-10-13;2,83;22,75;26,83;1,0
2019-10-14;4,21;38,33;44,67;1,04
2019-10-15;4,54;27,0;33,63;1,0
2019-10-16;24,75;40,04;78,0;2,0
2019-10-17;18,79;46,5;75,17;2,29
2019-10-18;17,54;47,21;74,04;2,13
2019-10-19;9,63;33,13;47,63;1,42
2019-10-20;5,0;15,92;23,42;1,04
2019-10-21;12,21;36,54;54,92;1,33
2019-10-22;3,33;28,08;32,92;1,04
2019-10-23;30,14;35,32;80,77;1,45
2019-10-24;20,58;35,25;66,46;1,42
2019-10-25;18,17;44,54;72,0;1,46
2019-10-26;16,04;38,29;62,92;2,04
2019-10-27;8,52;36,09;49,13;1,57
2019-10-28;28,58;45,67;89,13;1,83
2019-10-29;29,58;41,08;86,29;1,54
2019-10-30;19,42;43,58;73,21;1,63
2019-10-31;20,13;46,63;77,25;1,5
2019-11-01;16,33;35,33;60,13;1,5
2019-11-02;10,21;28,83;44,29;1,46
2019-11-03;1,67;9,79;11,92;1,04
2019-11-04;5,25;23,54;31,63;1,17
2019-11-05;3,79;16,42;22,17;1,0
2019-11-06;6,17;25,96;35,04;1,0
2019-11-07;24,17;45,04;81,71;1,96
2019-11-08;3,71;20,67;26,54;1,0
2019-11-09;3,5;20,58;25,54;1,0
2019-11-10;2,67;19,67;23,54;1,0
2019-11-11;6,79;27,46;37,54;1,46
2019-11-12;6,91;33,55;44,14;1,14
2019-11-13;27,75;44,63;87,04;1,92
2019-11-14;55,46;51,58;136,08;2,25
2019-11-15;22,33;38,38;72,42;1,63
2019-11-16;5,17;26,42;34,13;1,46
2019-11-17;11,33;32,21;49,46;1,42
2019-11-18;21,38;41,58;74,0;1,75
2019-11-19;24,67;39,08;76,46;1,88
2019-11-20;38,92;48,71;108,0;3,88
2019-11-21;29,04;45,71;90,25;3,58
2019-11-22;20,83;36,29;68,04;2,08
2019-11-23;3,71;18,67;24,08;1,04
2019-11-24;3,79;23,29;28,83;1,17
2019-11-25;36,1;42,67;97,67;1,81
2019-11-26;27,96;34,75;77,25;1,88
2019-11-27;14,5;41,88;63,96;1,25
2019-11-28;19,54;34,75;64,79;1,33
2019-11-29;34,38;47,08;99,54;1,71
2019-11-30;15,13;35,38;58,33;1,54
2019-12-01;11,5;31,04;48,46;1,29
2019-12-02;34,92;43,29;96,75;2,0
2019-12-03;9,83;27,58;42,33;1,63
2019-12-04;2,38;19,83;23,38;1,17
2019-12-05;7,38;38,38;49,71;1,09
2019-12-06;13,83;37,0;58,08;1,58
2019-12-07;14,79;31,88;54,54;1,46
2019-12-08;6,5;22,25;32,08;1,54
2019-12-09;5,25;24,58;32,54;1,42
2019-12-10;33,42;44,5;95,46;1,96
2019-12-11;31,13;43,0;90,42;2,25
2019-12-12;6,96;24,75;35,33;1,13
2019-12-13;3,54;19,5;24,79;1,0
2019-12-14;7,96;26,0;38,17;1,04
2019-12-15;14,46;38,13;60,08;1,33
2019-12-16;73,08;53,71;165,21;2,92
2019-12-17;41,75;57,75;121,5;2,21
2019-12-18;59,33;48,67;139,17;2,67
2019-12-19;34,73;40,0;93,0;1,91
2019-12-20;11,46;32,71;49,96;1,08
2019-12-21;6,88;30,63;40,88;1,08
2019-12-22;2,13;8,96;12,21;1,0
2019-12-23;18,63;32,71;61,21;1,25
2019-12-24;16,17;37,79;62,54;1,33
2019-12-25;9,71;21,33;36,13;1,04
2019-12-26;7,58;23,25;35,0;1,08
2019-12-27;8,88;24,17;37,67;1,17
2019-12-28;20,21;29,33;60,13;1,71
2019-12-29;20,04;32,54;62,92;1,5
2019-12-30;19,25;35,83;65,08;1,63
2019-12-31;8,13;23,96;35,96;1,13
2020-01-01;8,38;19,33;32,08;1,17
2020-01-02;29,29;29,13;73,71;2,04
2020-01-03;16,71;25,33;51,0;1,67
2020-01-04;8,04;22,58;34,67;1,75
2020-01-05;11,04;21,83;38,67;1,58
2020-01-06;20,08;31,96;62,5;2,25
2020-01-07;21,13;34,54;66,46;2,63
2020-01-08;48,55;44,85;118,8;3,3
2020-01-09;40,38;40,58;102,46;2,96
2020-01-10;27,92;50,42;93,13;1,71
2020-01-11;6,67;24,54;34,67;1,58
2020-01-12;11,54;28,63;46,21;2,71
2020-01-13;20,25;39,5;70,46;2,92
2020-01-14;40,21;44,25;105,5;3,79
2020-01-15;33,46;44,92;95,88;4,04
2020-01-16;28,29;44,13;87,38;3,04
2020-01-17;28,38;41,67;85,08;2,25
2020-01-18;8,71;31,17;44,29;1,63
2020-01-19;3,21;14,63;19,42;1,08
2020-01-20;1,55;11,05;13,65;1,1
2020-01-21;1,54;12,92;14,92;1,13
2020-01-22;5,83;33,21;41,75;1,13
2020-01-23;17,5;35,63;61,92;1,33
2020-01-24;34,79;42,67;95,67;2,17
2020-01-25;32,88;42,33;92,54;1,83
2020-01-26;11,96;32,29;50,38;1,38
2020-01-27;30,54;40,25;86,88;1,67
2020-01-28;18,92;44,58;73,42;1,5
2020-01-29;73,75;55,17;167,92;2,88
2020-01-30;53,55;46,64;128,0;2,57
2020-01-31;31,83;44,46;93,04;2,17
2020-02-01;29,13;42,67;86,83;1,96
2020-02-02;12,83;29,25;48,67;2,04
2020-02-03;15,42;36,71;60,17;1,75
2020-02-04;8,29;34,17;46,67;1,38
2020-02-05;12,13;37,38;55,79;1,54
2020-02-06;25,96;42,71;82,25;1,71
2020-02-07;37,38;53,21;110,33;2,08
2020-02-08;17,38;47,96;74,42;1,67
2020-02-09;6,92;24,29;34,75;1,54
2020-02-10;14,75;30,75;52,96;1,67
2020-02-11;21,13;45,75;77,83;1,75
2020-02-12;8,54;35,04;48,21;1,33
2020-02-13;15,88;31,92;55,96;1,5
2020-02-14;38,29;34,79;93,29;2,13
2020-02-15;8,92;29,88;43,58;1,38
2020-02-16;2,33;13,5;16,67;1,0
2020-02-17;13,33;24,75;44,96;1,38
2020-02-18;12,75;31,96;51,17;1,58
2020-02-19;18,73;46,09;74,45;2,53
2020-02-20;18,75;41,79;70,38;3,29
2020-02-21;17,04;45,75;71,67;3,38
2020-02-22;8,79;44,42;57,5;3,0
2020-02-23;4,17;32,13;38,04;2,63
2020-02-24;7,0;37,16;47,47;3,0
2020-02-25;19,13;44,54;73,5;2,58
2020-02-26;8,58;29,04;42,13;1,33
2020-02-27;5,08;21,25;28,5;1,29
2020-02-28;16,25;32,29;56,75;1,58
2020-02-29;3,54;27,63;32,83;1,04
2020-03-01;1,92;15,67;18,29;1,17
2020-03-02;2,46;8,58;12,08;1,0
2020-03-03;5,04;18,63;26,04;1,04
2020-03-04;25,21;47,0;85,42;1,71
2020-03-05;36,38;31,33;86,76;2,24
2020-03-06;3,5;18,17;23,29;1,08
2020-03-07;2,5;15,75;18,92;1,04
2020-03-08;2,88;25,25;29,63;1,71
2020-03-09;7,92;30,17;42,21;1,96
2020-03-10;9,63;32,46;47,25;1,75
2020-03-11;15,23;34,41;57,55;2,3
2020-03-12;12,88;37,63;57,29;2,25
2020-03-13;9,38;31,42;45,54;1,08
2020-03-14;5,38;26,71;34,79;1,83
2020-03-15;2,46;16,96;20,42;1,67
2020-03-16;1,38;19,04;20,71;1,0
2020-03-17;2,17;23,58;26,5;1,13
2020-03-18;16,08;31,54;56,04;1,88
2020-03-19;11,88;25,42;43,5;1,63
2020-03-20;6,83;27,63;38,13;1,54
2020-03-21;2,46;18,42;22,0;1,58
2020-03-22;1,58;11,29;13,83;1,33
2020-03-23;1,75;16,67;19,17;1,25
2020-03-24;1,57;12,19;14,14;1,45
2020-03-25;1,75;15,25;17,83;1,0
2020-03-26;6,13;24,42;33,63;1,46
2020-03-27;2,83;21,88;26,13;1,42
2020-03-28;1,88;16,33;19,04;1,42
2020-03-29;1,7;17,04;19,74;1,65
2020-03-30;2,29;19,96;23,29;1,29
2020-03-31;1,79;17,17;19,67;1,13
2020-04-01;1,25;11,13;12,63;1,0
2020-04-02;1,38;13,25;15,13;1,08
2020-04-03;4,5;18,83;25,71;1,17
2020-04-04;2,67;17,13;21,08;1,71
2020-04-05;1,42;11,21;13,33;1,33
2020-04-06;4,75;21,79;28,83;1,75
2020-04-07;6,48;25,17;35,04;1,5
2020-04-08;3,67;19,08;24,42;1,46
2020-04-09;3,17;19,21;23,83;1,83
2020-04-10;1,54;12,04;14,21;1,63
2020-04-11;2,21;14,13;17,5;1,71
2020-04-12;1,42;10,75;12,83;1,79
2020-04-13;1,0;9,33;10,46;1,0
2020-04-14;3,71;15,92;21,42;1,08
2020-04-15;6,96;23,0;33,54;1,38
2020-04-16;1,92;13,63;16,5;1,42
2020-04-17;3,63;15,67;21,0;1,08
2020-04-18;1,58;12,21;14,38;1,21
2020-04-19;1,04;9,54;10,75;1,0
2020-04-20;3,63;19,96;25,13;1,0
2020-04-21;2,88;23,13;27,29;1,04
2020-04-22;1,52;13,0;15,05;1,0
2020-04-23;2,17;15,04;18,29;1,17
2020-04-24;5,46;17,5;25,75;1,5
2020-04-25;2,71;12,5;16,54;1,63
2020-04-26;1,71;8,0;10,25;1,46
2020-04-27;6,04;14,13;23,25;1,25
2020-04-28;2,33;11,83;15,33;1,21
2020-04-29;6,5;14,63;24,0;1,38
2020-04-30;3,42;17,33;22,5;1,25
2020-05-01;1,46;9,04;11,17;1,04
2020-05-02;2,08;16,75;19,96;1,83
2020-05-03;1,67;11,42;14,08;1,29
2020-05-04;8,64;16,5;29,64;1,36
2020-05-05;8,79;31,38;44,71;1,79
2020-05-06;6,04;20,25;29,29;1,58
2020-05-07;4,54;20,92;27,88;1,88
2020-05-08;5,13;17,29;24,83;1,75
2020-05-09;1,54;13,21;15,29;1,21
