date;co;no;no2;nox;o3;pm10;pm2.5;so2
2016-02-26;0,23;5,5;30,21;38,33;48,29;11,0;;1,08
2016-02-27;0,22;2,46;22,17;25,5;66,0;11,54;;1,08
2016-02-28;0,22;1,88;12,75;14,92;69,29;6,96;;1,0
2016-02-29;0,37;3,29;27,33;31,96;55,21;19,67;;1,17
2016-03-01;0,55;7,83;32,5;43,83;53,42;16,08;;1,17
2016-03-02;0,29;4,08;22,0;27,96;60,96;17,04;;1,42
2016-03-03;0,3;2,79;17,21;21,13;68,67;10,0;;1,08
2016-03-04;0,25;4,08;29,38;35,54;59,92;16,67;;1,08
2016-03-05;0,29;1,38;8,0;9,88;74,79;7,79;;1,08
2016-03-06;0,2;1,71;13,38;15,29;64,92;8,25;;1,21
2016-03-07;0,29;3,29;26,38;31,33;59,88;11,17;;1,75
2016-03-08;0,3;3,08;24,38;28,5;61,79;13,79;;1,25
2016-03-09;0,27;8,95;37,4;50,5;36,95;11,71;;1,29
2016-03-10;0,31;9,08;38,08;51,42;43,17;17,0;;1,46
2016-03-11;0,33;6,04;33,88;42,83;50,29;17,38;;2,0
2016-03-12;0,36;4,5;30,67;37,08;57,29;15,0;;1,29
2016-03-13;0,24;2,88;20,83;24,63;73,33;18,42;;1,38
2016-03-14;0,21;4,08;35,54;41,5;64,46;23,38;;1,08
2016-03-15;0,24;8,29;31,04;43,21;57,42;19,58;;1,17
2016-03-16;0,23;4,29;25,42;31,17;60,79;13,38;;1,33
2016-03-17;0,57;7,83;42,92;54,25;43,17;11,42;;1,0
2016-03-18;0,49;10,04;38,33;53,13;48,83;16,54;;1,83
2016-03-19;0,38;1,79;29,33;31,83;63,63;12,08;;1,38
2016-03-20;0,2;1,0;18,43;19,57;67,43;8,86;;1,0
2016-03-21;;4,09;38,82;44,82;63,0;14,45;;1,4
2016-03-22;;9,5;32,92;47,17;;;;1,13
2016-03-23;0,32;3,17;23,46;28,08;66,46;14,42;;1,39
2016-03-24;0,31;3,38;24,96;29,88;67,04;22,86;;1,21
2016-03-25;0,26;2,08;20,25;23,46;74,83;21,75;;1,71
2016-03-26;0,2;2,21;23,58;27,0;65,13;19,54;;1,83
2016-03-27;0,22;2,86;25,41;29,41;59,86;16,55;;1,86
2016-03-28;0,25;1,83;15,38;18,0;61,46;11,92;;1,54
2016-03-29;0,3;5,13;23,79;31,25;55,13;14,54;;1,42
2016-03-30;0,5;18,77;54,45;82,82;34,16;23,83;;2,16
2016-03-31;0,6;10,89;36,47;52,84;57,5;26,92;;1,33
2016-04-01;0,34;13,04;20,29;39,75;51,71;15,67;;1,79
2016-04-02;0,32;13,04;29,38;48,96;42,17;17,21;;2,42
2016-04-03;0,24;3,96;21,75;26,96;72,92;15,21;;2,04
2016-04-04;0,31;8,8;28,7;42,1;58,35;21,75;;2,0
2016-04-05;0,2;10,88;39,65;55,88;48,29;12,81;;1,65
2016-04-06;0,36;8,04;32,17;44,17;38,29;14,67;;1,96
2016-04-07;0,38;3,54;23,67;28,79;67,21;16,38;;2,5
2016-04-08;0,54;4,33;25,46;31,38;66,29;12,95;;1,5
2016-04-09;0,45;2,33;15,92;19,0;69,46;13,95;;2,21
2016-04-10;0,34;2,33;26,79;29,71;72,13;23,54;;2,04
2016-04-11;0,35;3,83;34,13;39,58;69,33;21,88;;2,25
2016-04-12;0,45;12,39;47,76;64,67;46,06;21,35;;2,25
2016-04-13;0,47;7,25;22,21;32,92;72,13;17,58;;2,21
2016-04-14;0,52;17,04;42,71;68,25;59,88;21,17;;2,13
2016-04-15;0,36;9,38;41,92;55,92;60,58;21,88;;2,63
2016-04-16;0,32;4,92;27,0;34,21;62,63;19,71;;2,46
2016-04-17;0,3;1,33;10,54;11,63;74,81;9,46;;1,96
2016-04-18;0,33;9,46;28,92;42,88;61,83;18,33;;4,75
2016-04-19;0,34;4,46;27,92;34,04;73,78;18,38;;2,08
2016-04-20;0,45;2,08;20,21;22,21;102,08;24,21;;1,83
2016-04-21;0,33;3,71;38,12;43,12;78,05;14,94;;2,94
2016-04-22;0,24;12,83;44,92;63,92;52,33;19,35;;2,71
2016-04-23;0,28;3,42;23,83;28,75;59,83;11,17;;2,71
2016-04-24;0,32;2,13;11,29;13,92;70,46;11,38;;2,71
2016-04-25;0,36;2,42;15,88;19,08;78,33;21,04;;2,08
2016-04-26;0,38;8,38;35,46;47,88;67,08;26,05;;3,21
2016-04-27;0,33;2,29;19,88;22,79;74,38;21,54;;2,04
2016-04-28;0,51;3,96;33,08;38,46;51,92;16,21;;2,04
2016-04-29;0,59;5,55;30,77;38,82;57,24;18,17;;3,35
2016-04-30;0,45;2,46;19,21;22,58;65,33;14,17;;2,04
2016-05-01;0,59;1,21;9,21;10,42;82,54;9,33;;1,83
2016-05-02;0,53;3,5;21,63;26,46;75,83;16,25;;2,25
2016-05-03;0,43;5,58;32,08;40,38;74,04;23,71;;3,13
2016-05-04;0,34;8,63;29,25;42,13;71,77;20,25;;2,21
2016-05-05;0,28;3,71;27,17;32,71;81,85;19,25;;2,58
2016-05-06;0,34;3,04;29,04;32,96;88,54;20,96;;2,17
2016-05-07;0,3;1,5;17,46;18,96;97,54;15,25;;2,04
2016-05-08;0,2;1,58;18,04;19,58;81,63;14,29;;2,54
2016-05-09;0,23;1,83;24,29;26,46;71,5;31,33;;2,0
2016-05-10;0,29;10,82;40,68;56,68;47,05;16,5;;2,68
2016-05-11;0,28;3,33;25,04;29,75;65,38;15,95;;2,13
2016-05-12;0,38;8,5;36,71;49,17;60,3;24,33;;2,58
2016-05-13;0,35;5,13;31,88;39,08;57,95;16,0;;2,96
2016-05-14;0,38;3,67;23,08;28,17;61,86;13,33;;2,92
2016-05-15;0,3;2,67;23,88;27,54;72,3;15,21;;4,17
2016-05-16;0,2;1,33;14,33;15,5;96,0;17,71;;3,5
2016-05-17;0,28;2,08;24,54;27,08;80,74;19,92;;3,88
2016-05-18;0,38;2,88;22,46;26,21;78,26;25,0;;3,13
2016-05-19;0,35;3,13;23,13;27,33;73,33;19,96;;4,33
2016-05-20;0,33;3,29;24,04;28,54;74,83;21,42;;3,5
2016-05-21;0,37;5,58;30,96;38,83;60,33;23,42;;3,25
2016-05-22;0,34;1,33;16,54;17,83;73,29;19,0;;2,42
2016-05-23;0,38;3,33;18,38;22,63;63,38;15,83;;2,63
2016-05-24;0,38;2,88;22,79;26,46;69,17;18,88;;3,29
2016-05-25;0,32;4,11;30,95;36,11;58,13;25,21;;2,95
2016-05-26;0,38;4,21;23,96;29,25;73,58;26,36;;1,79
2016-05-27;0,33;5,21;34,04;41,25;66,54;31,37;;3,08
2016-05-28;0,28;3,08;29,13;33,17;64,67;34,67;;2,54
2016-05-29;0,23;2,17;9,13;11,46;84,79;13,04;;2,04
2016-05-30;0,35;3,08;22,08;26,17;81,83;15,0;;3,04
2016-05-31;0,5;2,33;21,46;24,33;80,92;15,17;;2,33
2016-06-01;0,6;2,92;24,58;28,33;89,5;15,47;;3,29
2016-06-02;0,4;3,0;32,43;36,38;87,0;19,88;;3,25
2016-06-03;0,31;6,54;39,04;48,96;66,29;22,38;;2,63
2016-06-04;0,33;2,75;31,42;35,13;78,38;19,63;;2,17
2016-06-05;0,22;2,46;20,21;23,83;87,75;17,04;;1,46
2016-06-06;0,32;4,88;29,75;36,58;74,38;19,29;;1,29
2016-06-07;0,39;11,58;41,71;59,08;66,75;26,14;;2,04
2016-06-08;0,31;10,75;37,71;53,67;66,04;25,13;;2,54
2016-06-09;0,39;9,71;38,75;53,29;64,63;26,13;;2,04
2016-06-10;0,37;4,92;30,38;37,38;93,08;22,32;;1,13
2016-06-11;0,31;3,0;24,67;28,75;82,0;21,75;;1,96
2016-06-12;0,24;1,67;14,88;16,96;75,0;18,58;;1,42
2016-06-13;0,27;2,75;21,71;25,25;69,75;22,38;;1,5
2016-06-14;0,28;3,46;18,21;22,88;73,0;22,09;;1,38
2016-06-15;0,26;4,33;24,25;30,21;54,5;24,67;;1,33
2016-06-16;0,29;2,79;16,17;19,58;65,88;20,0;;1,04
2016-06-17;0,27;3,08;21,46;25,46;63,58;19,75;;1,13
2016-06-18;0,28;2,75;20,13;23,42;60,67;10,71;;1,08
2016-06-19;0,28;1,83;12,13;13,83;70,88;10,38;;1,13
2016-06-20;0,33;5,6;25,8;33,6;43,5;13,9;;1,1
2016-06-21;0,22;4,18;32,09;38,27;69,45;25,25;;2,0
2016-06-22;0,41;11,46;44,71;61,83;60,83;21,67;;3,21
2016-06-23;0,52;6,08;33,33;41,88;77,38;19,21;;1,79
2016-06-24;0,38;2,96;27,96;31,38;83,88;;;3,25
2016-06-25;0,24;1,54;22,71;24,17;90,13;;;3,21
2016-06-26;0,24;2,0;18,13;20,25;74,83;;;2,75
2016-06-27;0,29;1,88;15,08;16,54;78,08;;;1,83
2016-06-28;0,33;3,04;26,54;30,21;69,42;31,27;;1,58
2016-06-29;0,39;5,71;37,21;45,04;65,08;28,79;;2,08
2016-06-30;0,3;2,92;35,38;39,04;65,71;31,24;;2,42
2016-07-01;0,25;8,96;38,5;51,13;60,33;15,67;;3,63
2016-07-02;0,35;2,83;27,08;30,33;64,38;17,92;;2,83
2016-07-03;0,34;1,25;14,46;14,63;68,25;17,92;;2,13
2016-07-04;0,29;10,67;42,54;58,08;48,0;25,33;;3,04
2016-07-05;0,33;4,67;39,33;45,42;71,0;25,13;;3,75
2016-07-06;0,4;2,87;27,57;30,83;88,55;24,17;;2,91
2016-07-07;0,35;3,79;29,0;34,71;81,17;28,18;;2,46
2016-07-08;0,38;6,33;47,25;56,92;73,0;31,75;;3,33
2016-07-09;0,37;3,63;35,38;40,92;92,29;28,17;;2,54
2016-07-10;0,41;1,96;22,88;25,88;103,63;26,5;;3,08
2016-07-11;0,46;7,38;44,83;56,0;78,0;30,29;;2,75
2016-07-12;0,22;2,83;20,67;24,75;74,33;20,13;;2,5
2016-07-13;0,28;2,8;19,47;23,67;60,14;22,25;;2,86
2016-07-14;0,28;5,11;19,67;27,22;68,71;20,96;;3,0
2016-07-15;0,44;3,63;17,58;22,83;72,42;23,79;;2,29
2016-07-16;0,22;2,71;18,25;21,88;73,21;23,17;;2,21
2016-07-17;0,25;4,08;22,33;28,5;87,71;20,13;;3,71
2016-07-18;0,3;7,21;32,0;42,79;70,33;20,92;;4,42
2016-07-19;0,21;2,83;20,79;25,13;87,25;21,42;;2,04
2016-07-20;0,2;2,7;28,04;32,04;76,64;33,17;;2,0
2016-07-21;0,21;4,75;44,13;50,92;52,75;33,67;;3,08
2016-07-22;0,22;4,54;36,0;42,46;69,25;31,29;;2,38
2016-07-23;0,25;2,71;18,54;22,29;84,0;15,75;;2,75
2016-07-24;0,3;2,29;19,46;22,54;77,38;17,08;;2,83
2016-07-25;0,26;6,67;29,08;39,13;68,92;23,25;;2,88
2016-07-26;0,21;4,71;25,83;32,88;80,38;25,04;;2,25
2016-07-27;0,21;3,58;24,29;29,46;82,67;22,5;;2,33
2016-07-28;0,23;3,46;20,83;26,0;82,21;20,46;;2,29
2016-07-29;0,26;2,86;22,05;26,1;80,4;23,4;;2,48
2016-07-30;0,2;2,0;17,36;20,55;86,67;21,5;;3,64
2016-07-31;0,23;2,58;13,75;17,67;80,0;;;4,0
2016-08-01;0,24;1,95;14,76;17,1;60,18;22,36;;2,6
2016-08-02;0,21;1,5;15,0;16,25;71,75;24,92;;1,33
2016-08-03;0,24;1,58;17,0;18,54;79,0;22,13;;1,13
2016-08-04;0,31;1,71;26,25;28,04;75,38;22,48;;1,04
2016-08-05;0,25;1,75;13,67;15,21;68,33;21,71;;1,25
2016-08-06;0,27;1,33;13,13;13,38;75,42;18,38;;1,71
2016-08-07;0,33;1,75;21,83;23,29;74,88;17,75;;2,04
2016-08-08;0,46;2,92;20,63;23,42;91,21;19,17;;1,25
2016-08-09;0,39;4,83;28,83;34,83;79,33;19,25;;1,67
2016-08-10;0,28;1,83;16,58;18,13;71,67;18,5;;1,21
2016-08-11;0,31;1,42;13,33;14,04;84,46;25,92;;1,38
2016-08-12;0,25;1,32;;16,32;96,0;25,17;;1,48
2016-08-13;0,22;1,54;19,58;20,88;87,46;17,92;;1,38
2016-08-14;0,23;1,54;18,25;19,75;75,63;14,54;;1,33
2016-08-15;0,2;1,17;14,54;15,63;85,5;11,88;;1,17
2016-08-16;0,2;1,38;17,0;18,38;74,38;20,58;;1,13
2016-08-17;0,2;1,83;18,54;20,17;75,04;34,38;;1,17
2016-08-18;0,25;2,13;23,88;26,38;72,83;28,96;;1,46
2016-08-19;0,3;2,0;21,13;23,25;76,21;33,42;;1,33
2016-08-20;0,26;1,29;17,58;18,58;62,67;29,63;;1,21
2016-08-21;0,27;1,04;13,42;13,08;67,96;18,58;;1,63
2016-08-22;0,31;1,5;17,08;18,13;75,33;23,54;;1,58
2016-08-23;0,36;2,79;31,29;34,58;72,33;20,42;;1,88
2016-08-24;0,5;6,96;48,71;58,54;59,75;21,54;;2,29
2016-08-25;0,48;5,5;38,79;45,46;78,79;19,0;;1,33
2016-08-26;0,3;2,36;29,59;32,36;80,73;18,88;;1,7
2016-08-27;0,25;3,08;31,83;35,83;60,42;19,75;;1,38
2016-08-28;0,2;1,46;9,79;11,0;84,67;18,25;;1,0
2016-08-29;0,2;1,58;23,79;25,38;66,54;23,25;;1,08
2016-08-30;0,22;4,0;25,88;31,42;52,54;24,48;;1,29
2016-08-31;0,28;8,21;34,71;46,42;65,13;22,75;;2,5
2016-09-01;0,36;7,33;42,75;53,42;75,0;23,96;;1,88
2016-09-02;0,33;11,33;39,08;55,63;68,5;27,63;;1,46
2016-09-03;0,25;2,71;30,04;33,25;64,5;27,46;;1,63
2016-09-04;0,27;3,54;41,5;46,38;61,71;28,58;;1,83
2016-09-05;0,51;17,25;58,08;84,04;56,13;32,75;;2,29
2016-09-06;0,4;3,96;37,88;43,08;67,0;26,83;;1,79
2016-09-07;0,31;2,58;23,46;26,46;69,13;15,92;;1,83
2016-09-08;0,29;3,17;27,75;31,63;69,46;16,71;;2,25
2016-09-09;0,27;2,21;23,29;25,92;68,63;18,67;;1,13
2016-09-10;0,34;2,29;23,79;26,17;71,46;15,83;;1,38
2016-09-11;0,35;3,04;26,5;30,13;67,92;22,71;;1,58
2016-09-12;0,28;2,42;22,75;25,58;72,04;21,38;;1,58
2016-09-13;0,3;3,63;31,96;36,92;73,17;27,27;;1,92
2016-09-14;0,32;3,96;22,04;27,46;64,83;14,54;;1,54
2016-09-15;0,4;3,41;20,73;25,0;65,81;9,92;;1,83
2016-09-16;0,45;6,33;36,17;45,08;53,42;13,08;;2,29
2016-09-17;0,34;1,79;13,75;15,63;52,79;10,58;;2,0
2016-09-18;0,34;3,17;20,58;24,42;51,63;10,0;;2,79
2016-09-19;0,38;3,46;29,38;34,13;52,75;13,5;;2,13
2016-09-20;0,35;6,33;40,88;50,21;47,21;20,21;;2,21
2016-09-21;0,35;10,46;38,58;54,0;62,54;18,92;;2,33
2016-09-22;0,28;7,13;38,0;47,88;65,71;19,67;;2,29
2016-09-23;0,27;5,21;33,25;40,29;69,21;18,04;;2,25
2016-09-24;0,22;5,5;29,58;37,25;57,67;12,88;;2,0
2016-09-25;0,29;2,71;22,29;25,38;72,54;11,92;;2,04
2016-09-26;0,48;9,46;35,33;48,96;56,0;16,46;;1,96
2016-09-27;0,45;7,42;28,46;38,67;58,88;15,83;;2,42
2016-09-28;0,4;3,29;26,33;30,33;75,71;18,7;;2,0
2016-09-29;0,45;10,52;35,57;50,81;68,95;20,18;;2,18
2016-09-30;0,36;4,29;35,21;41,17;61,42;17,58;;2,0
2016-10-01;0,36;2,38;24,38;26,83;65,71;21,04;;2,08
2016-10-02;0,35;1,29;22,5;23,33;66,13;20,5;;2,21
2016-10-03;0,41;2,42;26,92;29,63;55,21;17,17;;2,92
2016-10-04;0,36;9,83;32,04;46,25;53,5;20,58;;2,33
2016-10-05;0,52;8,58;41,17;53,21;63,13;17,17;;2,29
2016-10-06;0,31;6,21;42,08;50,54;46,38;15,04;;2,08
2016-10-07;0,52;23,25;41,42;76,25;50,08;17,88;;2,21
2016-10-08;0,26;1,88;22,79;24,13;62,0;21,79;;2,13
2016-10-09;0,31;1,17;18,5;18,88;60,67;17,79;;2,46
2016-10-10;0,52;6,38;45,0;53,79;30,33;19,67;;2,42
2016-10-11;0,55;8,88;41,88;54,75;43,58;18,33;;2,04
2016-10-12;0,27;1,79;24,25;25,75;60,13;12,08;;1,29
2016-10-13;0,44;16,54;55,08;79,46;30,17;16,33;;1,67
2016-10-14;0,33;5,79;28,75;36,71;47,33;10,79;;1,92
2016-10-15;0,28;5,33;33,25;40,96;42,92;14,92;;1,88
2016-10-16;0,3;4,79;32,33;38,54;50,42;14,83;;1,88
2016-10-17;0,6;23,81;46,67;82,43;30,83;21,64;;2,24
2016-10-18;0,49;12,0;38,08;55,96;35,46;20,29;;2,17
2016-10-19;0,41;19,83;31,75;62,0;48,46;19,38;;2,29
2016-10-20;0,3;4,08;28,5;34,25;52,33;16,08;;2,58
2016-10-21;0,56;6,21;32,92;41,79;30,63;17,67;;2,13
2016-10-22;0,41;5,71;25,67;33,92;40,58;13,17;;2,0
2016-10-23;0,25;9,75;30,96;45,46;25,08;19,58;;2,17
2016-10-24;0,5;45,42;42,79;111,83;21,13;32,0;;2,5
2016-10-25;0,59;58,17;51,38;140,04;4,63;44,58;;2,79
2016-10-26;0,82;84,68;48,63;177,63;2,95;59,42;;3,0
2016-10-27;0,55;41,21;46,71;109,21;16,79;41,96;;3,38
2016-10-28;0,46;21,63;44,75;77,46;22,75;29,21;;2,79
2016-10-29;0,75;31,88;55,38;103,75;15,13;31,38;;4,58
2016-10-30;0,57;6,92;39,5;49,67;36,33;25,38;;3,96
2016-10-31;0,55;12,88;45,46;64,79;24,38;27,59;;2,67
2016-11-01;0,26;4,13;31,0;36,71;51,38;16,83;;2,0
2016-11-02;0,45;12,33;39,13;57,42;43,46;24,54;;2,17
2016-11-03;0,44;21,54;48,79;81,25;31,25;27,21;;2,71
2016-11-04;0,4;24,21;43,75;80,38;29,25;28,54;;2,33
2016-11-05;0,25;3,0;19,67;23,58;52,17;17,96;;2,08
2016-11-06;0,45;2,08;15,96;18,54;57,46;7,13;;2,08
2016-11-07;0,5;6,04;27,25;36,0;42,04;11,21;;2,08
2016-11-08;0,44;3,5;15,71;20,67;48,33;11,83;;1,79
2016-11-09;0,4;3,42;17,67;22,54;54,33;16,29;;1,83
2016-11-10;0,45;6,46;22,71;31,96;48,08;12,63;;2,0
2016-11-11;0,42;20,36;32,64;63,18;35,0;16,96;;2,19
2016-11-12;0,24;11,46;38,46;55,63;18,83;16,17;;2,0
2016-11-13;0,3;12,21;43,21;61,5;15,71;18,25;;2,29
2016-11-14;0,42;9,5;34,96;49,08;27,83;18,9;;2,0
2016-11-15;0,56;21,17;43,17;75,29;24,04;20,17;;2,21
2016-11-16;0,61;45,29;57,25;126,17;18,63;24,33;;2,38
2016-11-17;0,73;51,13;65,71;143,58;16,46;32,88;;3,0
2016-11-18;0,43;15,54;49,71;73,13;31,04;22,58;;2,79
2016-11-19;0,31;5,63;29,21;37,54;37,21;18,58;;2,08
2016-11-20;0,23;2,46;24,42;28,29;51,0;18,79;;2,54
2016-11-21;0,2;2,75;26,04;29,96;45,88;30,33;;1,96
2016-11-22;0,22;14,91;36,59;59,18;26,61;25,5;;1,95
2016-11-23;0,2;3,13;30,33;34,67;44,04;39,63;;2,0
2016-11-24;0,41;8,46;26,58;39,08;38,54;7,88;;2,0
2016-11-25;0,6;22,13;36,13;69,58;31,67;13,04;;2,21
2016-11-26;0,43;3,63;31,79;37,17;41,96;16,54;;2,0
2016-11-27;0,2;1,88;22,17;24,58;61,42;15,79;;2,0
2016-11-28;0,32;6,63;33,29;43,0;37,13;14,54;;2,0
2016-11-29;0,39;12,92;33,75;53,29;30,25;24,0;;2,08
2016-11-30;0,51;9,83;39,38;54,17;39,46;20,46;;2,04
2016-12-01;0,43;14,88;41,67;64,17;28,25;20,63;;2,08
2016-12-02;0,59;15,08;36,5;59,04;27,75;13,67;;2,25
2016-12-03;0,38;5,54;34,25;42,42;32,79;17,21;;2,0
2016-12-04;0,2;1,67;19,08;21,33;62,04;15,25;;2,0
2016-12-05;0,22;1,63;20,54;22,67;63,92;24,63;;2,0
2016-12-06;0,34;7,0;31,88;42,33;43,25;20,96;;2,63
2016-12-07;0,52;10,08;44,21;59,21;30,75;19,63;;2,08
2016-12-08;0,6;21,0;45,38;77,04;32,13;18,96;;2,17
2016-12-09;0,52;27,5;43,96;85,5;38,17;19,41;;2,58
2016-12-10;0,51;25,92;56,04;95,13;17,96;18,0;;2,5
2016-12-11;0,6;18,63;39,29;67,38;23,96;13,25;;2,54
2016-12-12;1,12;89,95;71,27;208,45;8,46;29,5;;3,45
2016-12-13;0,81;58,71;65,83;155,33;11,75;28,04;;3,38
2016-12-14;0,57;40,75;57,46;119,29;15,25;23,25;;2,54
2016-12-15;0,46;31,04;55,75;102,88;17,75;22,29;;2,21
2016-12-16;0,27;7,92;46,5;58,21;30,54;16,75;;1,96
2016-12-17;0,23;2,75;22,83;26,88;54,17;21,63;;2,0
2016-12-18;0,27;2,21;23,17;26,46;51,67;16,79;;2,0
2016-12-19;0,29;3,71;28,54;33,79;49,38;10,92;;1,92
2016-12-20;0,34;4,35;19,26;25,48;45,17;7,95;;1,91
2016-12-21;0,4;7,67;25,08;36,38;39,17;11,88;;1,92
2016-12-22;0,49;28,29;41,25;84,0;29,75;15,75;;2,46
2016-12-23;0,41;21,04;35,88;67,79;21,63;14,0;;2,13
2016-12-24;0,32;11,92;31,17;49,17;21,13;11,46;;2,21
2016-12-25;0,28;5,75;17,63;26,08;33,17;6,13;;1,92
2016-12-26;0,38;24,75;44,58;82,29;13,79;15,0;;2,29
2016-12-27;0,56;66,95;65,05;167,19;4,71;24,96;;2,9
2016-12-28;0,4;41,79;56,58;120,38;11,46;20,96;;2,5
2016-12-29;0,42;21,83;44,92;77,96;21,83;17,21;;2,13
2016-12-30;0,36;20,5;48,04;78,96;29,63;22,71;;2,29
2016-12-31;0,34;21,17;50,17;81,96;22,13;19,79;;2,17
2017-01-01;0,23;7,58;22,96;34,0;44,29;13,88;;2,08
2017-01-02;0,48;31,91;44,7;93,3;24,65;18,79;;2,65
2017-01-03;0,5;29,08;47,88;91,75;16,08;24,71;;2,46
2017-01-04;0,35;10,75;40,54;56,67;28,63;20,33;;2,33
2017-01-05;0,52;8,68;40,64;53,45;23,86;24,8;;2,48
2017-01-06;0,52;10,5;38,42;53,96;29,96;18,13;;2,38
2017-01-07;0,48;22,83;51,33;86,13;20,92;21,79;;2,79
2017-01-08;0,49;8,17;41,96;54,21;27,46;20,58;;2,08
2017-01-09;0,54;7,58;33,13;44,5;33,67;19,17;;2,29
2017-01-10;0,61;17,13;43,38;69,0;22,58;15,96;;2,0
2017-01-11;0,45;37,38;55,29;112,17;25,04;19,88;;2,58
2017-01-12;0,3;19,0;39,21;67,92;26,96;17,21;;3,0
2017-01-13;0,36;5,71;26,5;35,08;48,29;13,92;;2,42
2017-01-14;0,34;2,04;14,38;15,88;61,0;7,88;;2,25
2017-01-15;0,36;4,0;21,04;24,83;56,42;8,67;;2,08
2017-01-16;0,55;24,54;46,0;82,83;33,92;14,38;;2,67
2017-01-17;0,51;11,63;39,25;55,79;44,83;15,13;;2,08
2017-01-18;0,32;8,7;42,85;54,25;31,5;19,85;;1,81
2017-01-19;0,27;3,83;25,08;30,58;55,88;24,38;;1,17
2017-01-20;0,28;5,71;23,88;32,13;59,0;14,46;;1,04
2017-01-21;0,2;4,96;15,67;23,21;70,25;18,54;;1,04
2017-01-22;0,21;4,67;13,92;20,83;73,0;7,33;;1,0
2017-01-23;0,28;11,83;37,38;55,38;37,21;9,42;;1,0
2017-01-24;0,39;16,83;37,5;62,67;30,38;21,47;;1,38
2017-01-25;0,37;7,75;41,92;53,54;36,38;20,33;;1,21
2017-01-26;0,45;18,92;49,63;78,38;30,71;18,75;;1,5
2017-01-27;0,43;21,33;61,54;93,88;26,25;20,04;;1,5
2017-01-28;0,24;9,17;27,04;40,71;50,67;10,21;;1,25
2017-01-29;0,24;5,79;22,58;31,13;47,96;10,63;;1,29
2017-01-30;0,57;58,63;57,13;146,29;23,75;25,5;;2,17
2017-01-31;0,49;39,61;51,7;112,0;17,09;21,27;;1,73
2017-02-01;0,39;27,25;48,96;90,38;35,58;20,58;;1,46
2017-02-02;0,34;7,83;39,25;50,67;33,75;21,0;;1,5
2017-02-03;0,37;5,42;27,29;35,04;56,83;13,13;;1,63
2017-02-04;0,29;4,63;28,42;35,13;53,83;16,17;;1,04
2017-02-05;0,21;1,5;11,38;13,25;69,54;10,25;;1,04
2017-02-06;0,24;2,17;12,38;15,04;70,92;9,83;;1,13
2017-02-07;0,3;11,38;38,71;55,88;30,25;15,92;;1,88
2017-02-08;0,37;8,79;31,29;44,0;51,96;10,58;;1,29
2017-02-09;0,47;8,25;40,88;53,0;43,42;12,71;;1,13
2017-02-10;0,52;24,58;53,92;91,25;39,04;21,96;;2,08
2017-02-11;0,3;1,88;23,96;26,33;65,33;18,63;;1,17
2017-02-12;0,2;1,08;14,71;15,75;81,25;36,58;;1,33
2017-02-13;0,25;1,71;25,96;28,04;67,29;46,54;;1,13
2017-02-14;0,32;8,52;34,48;47,35;50,48;24,65;;1,48
2017-02-15;0,31;4,75;27,33;34,21;61,04;25,04;;1,25
2017-02-16;0,31;9,68;40,5;54,64;45,87;32,96;;1,73
2017-02-17;0,43;23,96;44,21;80,75;31,29;27,45;;1,38
2017-02-18;0,47;19,17;40,88;69,71;42,17;24,25;;1,38
2017-02-19;0,27;1,92;23,5;26,04;70,0;19,92;;1,21
2017-02-20;0,32;3,58;24,96;29,96;58,71;21,83;;1,38
2017-02-21;0,39;8,96;37,79;50,88;50,29;22,5;;1,54
2017-02-22;0,68;39,25;68,58;128,13;34,33;32,71;;2,83
2017-02-23;0,56;25,04;58,46;96,38;27,75;32,08;;2,58
2017-02-24;0,33;27,29;54,75;95,88;7,63;32,88;;1,63
2017-02-25;0,27;4,75;27,67;34,46;50,46;20,13;;1,33
2017-02-26;0,28;2,08;24,13;27,08;64,5;19,67;;1,5
2017-02-27;0,29;3,0;29,88;33,83;67,33;31,08;;1,75
2017-02-28;0,41;5,9;30,57;39,24;53,38;16,63;;1,64
2017-03-01;0,33;4,42;32,21;38,46;61,04;15,96;;1,46
2017-03-02;0,43;27,58;45,38;86,92;49,29;22,79;;2,0
2017-03-03;0,28;2,75;32,08;35,96;68,88;19,88;;1,71
2017-03-04;0,25;1,63;11,54;13,54;69,67;8,21;;1,0
2017-03-05;0,22;;;;60,5;10,46;;1,5
2017-03-06;;;;;65,83;10,54;;1,63
2017-03-07;;3,18;24,82;29,27;74,5;21,58;;1,79
2017-03-08;;13,5;40,17;60,58;43,63;26,45;;1,88
2017-03-09;;56,88;79,08;165,88;26,63;53,33;;2,92
2017-03-10;;70,25;85,25;192,33;30,63;34,63;;2,71
2017-03-11;;15,83;67,21;91,21;43,46;23,13;;2,63
2017-03-12;;2,67;27,67;31,38;72,29;18,17;;2,17
2017-03-13;;8,1;32,95;44,9;50,52;21,78;;1,86
2017-03-14;0,52;7,04;39,17;49,92;48,13;21,92;;2,21
2017-03-15;0,6;21,0;65,79;97,63;40,96;29,71;;2,67
2017-03-16;0,74;32,0;84,5;133,21;41,13;36,96;;3,33
2017-03-17;0,81;19,83;75,79;105,92;44,0;33,29;;3,04
2017-03-18;0,64;12,88;61,0;80,42;61,33;29,71;;4,0
2017-03-19;0,5;7,21;56,04;66,75;54,21;24,08;;2,96
2017-03-20;0,71;29,76;71,67;116,57;41,57;27,95;;2,58
2017-03-21;0,38;2,13;30,58;32,17;60,5;23,54;;1,88
